"GHO","GBDCHILDCAUSES","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","SEX","MGHEREG","Display Value","Numeric","Low","High","Comments"
"MORT_200","CH5","PUBLISHED","2003","EMR","LBY","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2013","SEAR","NPL","MONTHS1-59","BTSX","","0","0.00406","","",""
"MORT_100","CH5","PUBLISHED","2002","AFR","MRT","MONTHS1-59","BTSX","","1","1.06545","","",""
"MORT_300","CH5","PUBLISHED","2004","EUR","ALB","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2011","SEAR","TLS","MONTHS1-59","BTSX","","0.1","0.06450","","",""
"MORT_200","CH5","PUBLISHED","2011","","","DAYS0-27","BTSX","WBINC_UMINC","0.1","0.07974","","",""
"MORT_200","CH5","PUBLISHED","2012","EMR","SAU","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2003","EUR","MCO","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2011","EUR","HRV","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2000","","","MONTHS1-59","BTSX","MDG_SOA","0.0","0.03490","","",""
"MORT_300","CH5","PUBLISHED","2002","AFR","SEN","YEARS0-4","BTSX","","0.8","0.79428","","",""
"MORT_300","CH5","PUBLISHED","2008","AFR","MOZ","YEARS0-4","BTSX","","0.6","0.57621","","",""
"MORT_100","CH5","PUBLISHED","2011","SEAR","PRK","DAYS0-27","BTSX","","19","18.68959","","",""
"MORT_200","CH5","PUBLISHED","2006","AFR","GAB","DAYS0-27","BTSX","","0.4","0.40910","","",""
"MORT_200","CH5","PUBLISHED","2007","AFR","GNQ","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2002","SEAR","IDN","YEARS0-4","BTSX","","0.2","0.16575","","",""
"MORT_200","CH5","PUBLISHED","2004","AFR","BFA","MONTHS1-59","BTSX","","0","0.00983","","",""
"MORT_300","CH5","PUBLISHED","2006","","","YEARS0-4","BTSX","REG7_AHIGH","0.0","0.02895","","",""
"MORT_300","CH5","PUBLISHED","2007","AFR","MWI","MONTHS1-59","BTSX","","0","0.00554","","",""
"MORT_200","CH5","PUBLISHED","2001","EMR","JOR","DAYS0-27","BTSX","","0.5","0.45568","","",""
"MORT_300","CH5","PUBLISHED","2013","","","DAYS0-27","BTSX","MDG_SOA","1.7","1.70801","","",""
"MORT_300","CH5","PUBLISHED","2005","EMR","PAK","YEARS0-4","BTSX","","2","1.95224","","",""
"MORT_100","CH5","PUBLISHED","2007","EMR","AFG","YEARS0-4","BTSX","","1486","1485.97000","","",""
"MORT_200","CH5","PUBLISHED","2006","EMR","DJI","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2013","EUR","LVA","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2004","WPR","FJI","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2008","AMR","GUY","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2002","EUR","ALB","DAYS0-27","BTSX","","0.6","0.61203","","",""
"MORT_300","CH5","PUBLISHED","2003","EUR","CYP","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2001","WPR","FSM","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2010","AFR","MOZ","DAYS0-27","BTSX","","1.6","1.58260","","",""
"MORT_200","CH5","PUBLISHED","2006","EUR","CYP","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2011","","","MONTHS1-59","BTSX","WBINC_HIINC","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2013","EUR","LTU","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2011","AFR","STP","YEARS0-4","BTSX","","0.3","0.29764","","",""
"MORT_100","CH5","PUBLISHED","2007","","","MONTHS1-59","BTSX","MDG_LAC","9","9.10314","","",""
"MORT_100","CH5","PUBLISHED","2004","EUR","MDA","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2007","WPR","KIR","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2009","AMR","VCT","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2013","WPR","MYS","DAYS0-27","BTSX","","0.1","0.09984","","",""
"MORT_100","CH5","PUBLISHED","2007","","","MONTHS1-59","BTSX","UNICEF_IND","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2010","EUR","BLR","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2000","EUR","LUX","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2010","EMR","ARE","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2004","AFR","GIN","YEARS0-4","BTSX","","1.1","1.05325","","",""
"MORT_100","CH5","PUBLISHED","2000","EUR","MLT","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2006","EUR","ISR","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2000","AMR","ECU","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2008","EUR","BGR","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2002","AMR","JAM","DAYS0-27","BTSX","","0.1","0.06790","","",""
"MORT_300","CH5","PUBLISHED","2011","EMR","AFG","DAYS0-27","BTSX","","3.8","3.81827","","",""
"MORT_300","CH5","PUBLISHED","2005","EUR","DNK","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2012","AMR","BOL","YEARS0-4","BTSX","","42","42.46122","","",""
"MORT_300","CH5","PUBLISHED","2005","","","YEARS0-4","BTSX","REG6_EMR","1.5","1.52678","","",""
"MORT_100","CH5","PUBLISHED","2010","AFR","CMR","YEARS0-4","BTSX","","333","332.67270","","",""
"MORT_100","CH5","PUBLISHED","2005","AMR","HTI","MONTHS1-59","BTSX","","5","4.53540","","",""
"MORT_100","CH5","PUBLISHED","2008","EUR","FRA","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2013","AFR","GAB","YEARS0-4","BTSX","","0.2","0.20545","","",""
"MORT_200","CH5","PUBLISHED","2009","SEAR","THA","DAYS0-27","BTSX","","0.1","0.07524","","",""
"MORT_100","CH5","PUBLISHED","2003","WPR","MHL","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2000","SEAR","IND","YEARS0-4","BTSX","","1.8","1.80966","","",""
"MORT_300","CH5","PUBLISHED","2010","EUR","UKR","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2005","EMR","IRN","MONTHS1-59","BTSX","","0","0.00100","","",""
"MORT_300","CH5","PUBLISHED","2010","","","MONTHS1-59","BTSX","WBINC_UMINC","0.0","0.01212","","",""
"MORT_200","CH5","PUBLISHED","2012","AFR","NAM","DAYS0-27","BTSX","","0.2","0.15827","","",""
"MORT_300","CH5","PUBLISHED","2007","AMR","BRA","YEARS0-4","BTSX","","0","0.00377","","",""
"MORT_200","CH5","PUBLISHED","2008","AMR","LCA","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2005","WPR","BRN","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2001","AMR","PRY","YEARS0-4","BTSX","","0.6","0.55089","","",""
"MORT_300","CH5","PUBLISHED","2008","SEAR","BGD","YEARS0-4","BTSX","","0.7","0.70972","","",""
"MORT_200","CH5","PUBLISHED","2001","EUR","DEU","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2007","","","DAYS0-27","BTSX","MDG_CCA","0.6","0.64009","","",""
"MORT_300","CH5","PUBLISHED","2009","EUR","LUX","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2009","AFR","DZA","DAYS0-27","BTSX","","86","86.07238","","",""
"MORT_200","CH5","PUBLISHED","2000","AMR","PER","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2010","AMR","PRY","DAYS0-27","BTSX","","0.7","0.69856","","",""
"MORT_300","CH5","PUBLISHED","2009","","","DAYS0-27","BTSX","UNICEF_ROSA","2.1","2.06680","","",""
"MORT_100","CH5","PUBLISHED","2013","EUR","GRC","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2003","EMR","SYR","YEARS0-4","BTSX","","66","65.98920","","",""
"MORT_200","CH5","PUBLISHED","2006","","","DAYS0-27","BTSX","MDG_SEA","0.1","0.14679","","",""
"MORT_200","CH5","PUBLISHED","2013","","","MONTHS1-59","BTSX","WBDCP_HIINCOME","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2002","","","MONTHS1-59","BTSX","MDG_EAS","0.0","0.03918","","",""
"MORT_100","CH5","PUBLISHED","2007","","","DAYS0-27","BTSX","REG6_AFR","33853","33852.87000","","",""
"MORT_300","CH5","PUBLISHED","2000","AFR","MLI","DAYS0-27","BTSX","","10.2","10.18180","","",""
"MORT_300","CH5","PUBLISHED","2008","AMR","BLZ","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2008","EUR","BLR","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2010","AMR","TTO","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2010","AMR","VEN","YEARS0-4","BTSX","","0","0.01906","","",""
"MORT_200","CH5","PUBLISHED","2009","AFR","NER","DAYS0-27","BTSX","","0.7","0.69243","","",""
"MORT_300","CH5","PUBLISHED","2013","AFR","SWZ","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2003","EUR","TJK","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2007","AMR","KNA","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2000","EMR","SOM","MONTHS1-59","BTSX","","14","14.04849","","",""
"MORT_200","CH5","PUBLISHED","2007","AFR","ZWE","DAYS0-27","BTSX","","0.6","0.64726","","",""
"MORT_100","CH5","PUBLISHED","2012","AMR","ARG","DAYS0-27","BTSX","","0","0.30914","","",""
"MORT_100","CH5","PUBLISHED","2003","WPR","KOR","MONTHS1-59","BTSX","","1","1.24924","","",""
"MORT_100","CH5","PUBLISHED","2003","EUR","LVA","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2002","WPR","AUS","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2007","SEAR","IND","MONTHS1-59","BTSX","","0","0.01009","","",""
"MORT_200","CH5","PUBLISHED","2004","","","MONTHS1-59","BTSX","MDG_SOA","0","0.01107","","",""
"MORT_200","CH5","PUBLISHED","2001","","","DAYS0-27","BTSX","WBDCP_HIINCOME","0","0.00321","","",""
"MORT_300","CH5","PUBLISHED","2004","","","DAYS0-27","BTSX","MDG_DEV","0.0","0.00461","","",""
"MORT_200","CH5","PUBLISHED","2010","EUR","RUS","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2004","WPR","VNM","DAYS0-27","BTSX","","0.6","0.61273","","",""
"MORT_100","CH5","PUBLISHED","2004","","","YEARS0-4","BTSX","UNICEF_EAPRO","3203","3202.92900","","",""
"MORT_300","CH5","PUBLISHED","2002","AMR","LCA","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2000","EMR","TUN","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2001","EMR","SYR","DAYS0-27","BTSX","","1.1","1.12754","","",""
"MORT_300","CH5","PUBLISHED","2009","","","MONTHS1-59","BTSX","MDG_DEV","0.0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2006","WPR","VNM","YEARS0-4","BTSX","","140","139.81630","","",""
"MORT_300","CH5","PUBLISHED","2007","AFR","SWZ","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2004","AFR","MUS","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2001","","","DAYS0-27","BTSX","REG6_EUR","976","976.31820","","",""
"MORT_300","CH5","PUBLISHED","2003","EUR","GBR","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2005","WPR","MYS","MONTHS1-59","BTSX","","0","0.00048","","",""
"MORT_300","CH5","PUBLISHED","2000","WPR","LAO","DAYS0-27","BTSX","","6","6.03440","","",""
"MORT_200","CH5","PUBLISHED","2011","EUR","ESP","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2002","WPR","LAO","YEARS0-4","BTSX","","345","344.56330","","",""
"MORT_100","CH5","PUBLISHED","2005","AMR","CHL","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2006","AFR","GNQ","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2006","","","YEARS0-4","BTSX","UNICEF_CEECIS","0.1","0.09567","","",""
"MORT_300","CH5","PUBLISHED","2006","AFR","NGA","MONTHS1-59","BTSX","","0","0.01462","","",""
"MORT_300","CH5","PUBLISHED","2011","AFR","TZA","DAYS0-27","BTSX","","0.9","0.94129","","",""
"MORT_300","CH5","PUBLISHED","2012","AFR","MRT","YEARS0-4","BTSX","","0.7","0.68456","","",""
"MORT_300","CH5","PUBLISHED","2008","","","DAYS0-27","BTSX","WBINC_HIINC","0.0","0.04699","","",""
"MORT_300","CH5","PUBLISHED","2005","","","YEARS0-4","BTSX","REG6_AMR","0.2","0.23560","","",""
"MORT_100","CH5","PUBLISHED","2002","AFR","CMR","MONTHS1-59","BTSX","","5","5.28502","","",""
"MORT_200","CH5","PUBLISHED","2008","","","MONTHS1-59","BTSX","MDG_WAS","0","0.00436","","",""
"MORT_300","CH5","PUBLISHED","2007","","","YEARS0-4","BTSX","MDG_EAS","0.1","0.11306","","",""
"MORT_300","CH5","PUBLISHED","2007","","","MONTHS1-59","BTSX","UNICEF_TACRO","0.0","0.00707","","",""
"MORT_300","CH5","PUBLISHED","2002","WPR","MHL","YEARS0-4","BTSX","","0.3","0.31855","","",""
"MORT_100","CH5","PUBLISHED","2010","AFR","SEN","MONTHS1-59","BTSX","","2","1.93281","","",""
"MORT_100","CH5","PUBLISHED","2003","AMR","PAN","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2001","EUR","SVK","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2004","AFR","TZA","MONTHS1-59","BTSX","","0","0.00465","","",""
"MORT_200","CH5","PUBLISHED","2002","","","DAYS0-27","BTSX","MDG_OCE","0.6","0.60754","","",""
"MORT_300","CH5","PUBLISHED","2003","EUR","NLD","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2006","EUR","HUN","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2008","AMR","BRA","MONTHS1-59","BTSX","","0","0.00050","","",""
"MORT_300","CH5","PUBLISHED","2010","EUR","SRB","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2005","","","DAYS0-27","BTSX","WBDCP_LAC","0.1","0.06745","","",""
"MORT_100","CH5","PUBLISHED","2003","WPR","CHN","DAYS0-27","BTSX","","1438","1438.48900","","",""
"MORT_300","CH5","PUBLISHED","2008","EUR","ISR","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2006","AFR","GIN","YEARS0-4","BTSX","","0.8","0.80476","","",""
"MORT_200","CH5","PUBLISHED","2011","WPR","KOR","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2005","AMR","KNA","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2004","EMR","IRN","MONTHS1-59","BTSX","","1","1.34398","","",""
"MORT_300","CH5","PUBLISHED","2004","AMR","CRI","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2009","AFR","BWA","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2006","AMR","GUY","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2001","EUR","ISL","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2002","WPR","KIR","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2000","SEAR","MMR","YEARS0-4","BTSX","","554","554.42600","","",""
"MORT_300","CH5","PUBLISHED","2011","EMR","AFG","YEARS0-4","BTSX","","1.4","1.37443","","",""
"MORT_300","CH5","PUBLISHED","2005","","","DAYS0-27","BTSX","WBDCP_LAC","0.5","0.54131","","",""
"MORT_100","CH5","PUBLISHED","2001","EUR","GEO","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2009","EMR","AFG","MONTHS1-59","BTSX","","0","0.01233","","",""
"MORT_300","CH5","PUBLISHED","2013","SEAR","IND","YEARS0-4","BTSX","","0.9","0.87702","","",""
"MORT_300","CH5","PUBLISHED","2010","AMR","HTI","YEARS0-4","BTSX","","0.3","0.34939","","",""
"MORT_100","CH5","PUBLISHED","2011","WPR","PNG","MONTHS1-59","BTSX","","2","1.61790","","",""
"MORT_200","CH5","PUBLISHED","2001","AFR","COG","MONTHS1-59","BTSX","","0","0.01197","","",""
"MORT_200","CH5","PUBLISHED","2002","EUR","CYP","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2006","AMR","ATG","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2008","","","YEARS0-4","BTSX","WBDCP_EURCASIA","458","458.48560","","",""
"MORT_300","CH5","PUBLISHED","2000","EUR","EST","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2013","EUR","KAZ","YEARS0-4","BTSX","","0.2","0.16176","","",""
"MORT_300","CH5","PUBLISHED","2001","AFR","MLI","DAYS0-27","BTSX","","9.2","9.22502","","",""
"MORT_300","CH5","PUBLISHED","2009","SEAR","BGD","YEARS0-4","BTSX","","0.6","0.64425","","",""
"MORT_100","CH5","PUBLISHED","2013","AFR","CAF","YEARS0-4","BTSX","","286","286.31800","","",""
"MORT_300","CH5","PUBLISHED","2013","WPR","FJI","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2007","AFR","GNB","MONTHS1-59","BTSX","","1","1.07548","","",""
"MORT_200","CH5","PUBLISHED","2012","EUR","MLT","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2009","","","MONTHS1-59","BTSX","REG7_WPR","43","42.63831","","",""
"MORT_300","CH5","PUBLISHED","2008","SEAR","TLS","YEARS0-4","BTSX","","0.8","0.77737","","",""
"MORT_100","CH5","PUBLISHED","2010","WPR","JPN","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2011","EMR","TUN","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2008","EMR","KWT","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2003","EUR","FRA","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2005","WPR","TUV","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2000","WPR","CHN","DAYS0-27","BTSX","","0.6","0.61699","","",""
"MORT_300","CH5","PUBLISHED","2001","AFR","MUS","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2011","EMR","SOM","YEARS0-4","BTSX","","2.3","2.31218","","",""
"MORT_300","CH5","PUBLISHED","2002","","","MONTHS1-59","BTSX","UNICEF_CEECIS","0.0","0.00046","","",""
"MORT_200","CH5","PUBLISHED","2001","EMR","TUN","YEARS0-4","BTSX","","0.2","0.23041","","",""
"MORT_300","CH5","PUBLISHED","2003","EUR","HUN","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2005","EUR","SRB","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2012","AFR","ZWE","MONTHS1-59","BTSX","","3","3.19878","","",""
"MORT_300","CH5","PUBLISHED","2013","AFR","BFA","DAYS0-27","BTSX","","1.1","1.10548","","",""
"MORT_200","CH5","PUBLISHED","2001","WPR","KIR","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2002","EUR","UKR","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2010","EMR","IRQ","MONTHS1-59","BTSX","","0","0.04771","","",""
"MORT_200","CH5","PUBLISHED","2009","AFR","COG","DAYS0-27","BTSX","","0.2","0.24190","","",""
"MORT_300","CH5","PUBLISHED","2011","AFR","ZWE","YEARS0-4","BTSX","","1.2","1.22474","","",""
"MORT_200","CH5","PUBLISHED","2007","","","YEARS0-4","BTSX","MDG_DEV","0","0.00017","","",""
"MORT_200","CH5","PUBLISHED","2004","","","MONTHS1-59","BTSX","REG7_AHIGH","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2003","EUR","MDA","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2003","EUR","BGR","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2007","EMR","BHR","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2012","EUR","HRV","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2001","EUR","HUN","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2011","SEAR","THA","MONTHS1-59","BTSX","","0","0.00577","","",""
"MORT_100","CH5","PUBLISHED","2006","AMR","ECU","YEARS0-4","BTSX","","53","53.19809","","",""
"MORT_100","CH5","PUBLISHED","2007","WPR","PNG","YEARS0-4","BTSX","","107","107.05360","","",""
"MORT_300","CH5","PUBLISHED","2010","AMR","CHL","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2003","EUR","AND","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2007","EUR","DNK","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2001","AFR","MRT","YEARS0-4","BTSX","","1.6","1.55326","","",""
"MORT_200","CH5","PUBLISHED","2003","EUR","SWE","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2004","AFR","COM","DAYS0-27","BTSX","","13","13.07764","","",""
"MORT_300","CH5","PUBLISHED","2008","AMR","PAN","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2007","AMR","NIC","YEARS0-4","BTSX","","0.7","0.69051","","",""
"MORT_100","CH5","PUBLISHED","2011","EUR","LUX","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2012","EUR","SMR","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2001","AMR","ECU","DAYS0-27","BTSX","","0.2","0.21541","","",""
"MORT_300","CH5","PUBLISHED","2004","EUR","TKM","YEARS0-4","BTSX","","0.4","0.43272","","",""
"MORT_300","CH5","PUBLISHED","2007","EUR","SMR","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2007","EUR","NLD","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2006","EUR","BLR","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2006","AFR","GNB","YEARS0-4","BTSX","","1.6","1.56755","","",""
"MORT_200","CH5","PUBLISHED","2001","WPR","NRU","YEARS0-4","BTSX","","0.2","0.22618","","",""
"MORT_200","CH5","PUBLISHED","2013","WPR","PNG","MONTHS1-59","BTSX","","0","0.00752","","",""
"MORT_100","CH5","PUBLISHED","2003","EUR","CHE","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2007","EUR","ITA","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2009","EMR","IRN","DAYS0-27","BTSX","","0","0.03924","","",""
"MORT_200","CH5","PUBLISHED","2004","WPR","WSM","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2010","EUR","ALB","DAYS0-27","BTSX","","0.1","0.05915","","",""
"MORT_200","CH5","PUBLISHED","2001","","","DAYS0-27","BTSX","WBDCP_EAP","0.2","0.15206","","",""
"MORT_300","CH5","PUBLISHED","2005","","","DAYS0-27","BTSX","WBDCP_MIDEASTNAF","1.5","1.49177","","",""
"MORT_200","CH5","PUBLISHED","2010","EMR","QAT","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH5","PUBLISHED","2004","","","DAYS0-27","BTSX","WBINC_HIINC","32","32.08135","","",""
"MORT_100","CH5","PUBLISHED","2006","AFR","AGO","YEARS0-4","BTSX","","2252","2252.41200","","",""
"MORT_300","CH5","PUBLISHED","2009","AMR","BOL","YEARS0-4","BTSX","","0.4","0.44735","","",""
"MORT_300","CH5","PUBLISHED","2010","AMR","MEX","YEARS0-4","BTSX","","0","0.00248","","",""
"MORT_200","CH5","PUBLISHED","2013","","","DAYS0-27","BTSX","UNICEF_TACRO","0","0.03230","","",""
"MORT_300","CH5","PUBLISHED","2005","WPR","SGP","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2012","EUR","TUR","DAYS0-27","BTSX","","0.1","0.07029","","",""
"MORT_100","CH5","PUBLISHED","2011","WPR","KHM","YEARS0-4","BTSX","","41","40.91672","","",""
"MORT_300","CH5","PUBLISHED","2003","","","DAYS0-27","BTSX","MDG_SSA","4.5","4.49262","","",""
"MORT_200","CH5","PUBLISHED","2007","WPR","NRU","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2006","AMR","PAN","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2000","EUR","POL","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH5","PUBLISHED","2007","WPR","PLW","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH5","PUBLISHED","2012","EMR","DJI","DAYS0-27","BTSX","","0.4","0.41577","","",""
"MORT_300","CH5","PUBLISHED","2001","","","MONTHS1-59","BTSX","REG7_EUR","0.0","0.00060","","",""
"MORT_200","CH5","PUBLISHED","2008","AFR","MLI","DAYS0-27","BTSX","","1.3","1.26362","","",""
"MORT_300","CH5","PUBLISHED","2011","SEAR","IND","YEARS0-4","BTSX","","0.9","0.92746","","",""
