"GHO","GBDCHILDCAUSES","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","SEX","MGHEREG","Display Value","Numeric","Low","High","Comments"
"MORT_200","CH6","PUBLISHED","2004","","","YEARS0-4","BTSX","UNICEF_TACRO","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2011","","","MONTHS1-59","BTSX","WBINC_HIINC","0","0.00308","","",""
"MORT_100","CH6","PUBLISHED","2003","AMR","HTI","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2011","AFR","MLI","MONTHS1-59","BTSX","","1733","1733.30700","","",""
"MORT_300","CH6","PUBLISHED","2001","","","DAYS0-27","BTSX","WBDCP_SASIA","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2002","WPR","TUV","YEARS0-4","BTSX","","0","0.00250","","",""
"MORT_300","CH6","PUBLISHED","2007","WPR","KOR","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2007","SEAR","PRK","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2013","WPR","KIR","MONTHS1-59","BTSX","","0","0.03328","","",""
"MORT_300","CH6","PUBLISHED","2013","EUR","EST","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2008","","","MONTHS1-59","BTSX","MDG_SEA","10396","10395.91000","","",""
"MORT_100","CH6","PUBLISHED","2007","EUR","HUN","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2012","EMR","YEM","YEARS0-4","BTSX","","565","565.36450","","",""
"MORT_200","CH6","PUBLISHED","2010","AMR","DOM","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2008","EUR","SWE","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2005","AFR","MUS","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2009","AFR","ZMB","MONTHS1-59","BTSX","","0.4","0.38146","","",""
"MORT_300","CH6","PUBLISHED","2012","EMR","TUN","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2005","AFR","BDI","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2012","WPR","LAO","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2012","AFR","COD","MONTHS1-59","BTSX","","15191","15191.18000","","",""
"MORT_300","CH6","PUBLISHED","2005","AMR","CHL","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2013","","","YEARS0-4","BTSX","REG6_AFR","37979","37979.14000","","",""
"MORT_100","CH6","PUBLISHED","2011","AFR","CMR","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2004","","","MONTHS1-59","BTSX","REG7_EUR","49","49.38350","","",""
"MORT_100","CH6","PUBLISHED","2011","EUR","GEO","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2007","AFR","UGA","YEARS0-4","BTSX","","0.5","0.48099","","",""
"MORT_100","CH6","PUBLISHED","2004","","","YEARS0-4","BTSX","UNICEF_ESARO","42189","42188.86000","","",""
"MORT_100","CH6","PUBLISHED","2013","EUR","KAZ","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2007","AMR","VEN","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2006","EMR","SOM","YEARS0-4","BTSX","","23.4","23.44281","","",""
"MORT_100","CH6","PUBLISHED","2001","WPR","FJI","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2007","SEAR","BTN","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2002","AMR","DOM","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2012","WPR","PNG","MONTHS1-59","BTSX","","1","0.98457","","",""
"MORT_300","CH6","PUBLISHED","2002","EUR","AZE","MONTHS1-59","BTSX","","0.7","0.71747","","",""
"MORT_300","CH6","PUBLISHED","2000","AMR","BOL","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2004","AFR","COG","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2005","","","YEARS0-4","BTSX","WBINC_HIINC","0","0.01040","","",""
"MORT_100","CH6","PUBLISHED","2010","AMR","BHS","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2012","AFR","SSD","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2012","AFR","MUS","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2006","AMR","DMA","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2006","","","YEARS0-4","BTSX","REG6_SEAR","3.3","3.27345","","",""
"MORT_300","CH6","PUBLISHED","2012","WPR","SLB","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2002","AMR","DMA","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2009","EMR","KWT","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2008","","","MONTHS1-59","BTSX","WBDCP_EAP","3.8","3.77570","","",""
"MORT_300","CH6","PUBLISHED","2004","WPR","VUT","MONTHS1-59","BTSX","","8.5","8.54492","","",""
"MORT_200","CH6","PUBLISHED","2009","EUR","ISR","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2005","EMR","SDN","MONTHS1-59","BTSX","","1.6","1.57810","","",""
"MORT_100","CH6","PUBLISHED","2006","WPR","TUV","MONTHS1-59","BTSX","","0","0.00003","","",""
"MORT_200","CH6","PUBLISHED","2001","AFR","COM","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2003","EMR","DJI","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2009","AMR","CHL","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2009","EMR","IRQ","MONTHS1-59","BTSX","","3.9","3.94124","","",""
"MORT_100","CH6","PUBLISHED","2004","WPR","NIU","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2010","AFR","GNB","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2005","AMR","SLV","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2008","WPR","PLW","MONTHS1-59","BTSX","","1.8","1.77902","","",""
"MORT_100","CH6","PUBLISHED","2005","AFR","TGO","YEARS0-4","BTSX","","40","39.87881","","",""
"MORT_300","CH6","PUBLISHED","2007","AFR","ETH","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2011","","","YEARS0-4","BTSX","MDG_OCE","0.5","0.51576","","",""
"MORT_100","CH6","PUBLISHED","2007","","","DAYS0-27","BTSX","MDG_SSA","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2011","","","MONTHS1-59","BTSX","REG6_EUR","0.0","0.04396","","",""
"MORT_200","CH6","PUBLISHED","2000","AFR","DZA","YEARS0-4","BTSX","","2","2.01417","","",""
"MORT_100","CH6","PUBLISHED","2000","EUR","SWE","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2005","SEAR","PRK","YEARS0-4","BTSX","","0.1","0.06313","","",""
"MORT_200","CH6","PUBLISHED","2010","WPR","NZL","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2013","AFR","STP","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2004","","","YEARS0-4","BTSX","REG7_AFR","156529","156529.20000","","",""
"MORT_300","CH6","PUBLISHED","2000","AFR","MUS","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2012","AFR","CAF","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2006","","","YEARS0-4","BTSX","UNICEF_CEECIS","0","0.00919","","",""
"MORT_200","CH6","PUBLISHED","2007","WPR","PHL","MONTHS1-59","BTSX","","0.1","0.06849","","",""
"MORT_100","CH6","PUBLISHED","2008","WPR","SLB","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2009","","","DAYS0-27","BTSX","REG7_AFR","0.0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2004","","","MONTHS1-59","BTSX","REG7_EUR","0.1","0.06552","","",""
"MORT_200","CH6","PUBLISHED","2013","EUR","LTU","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2007","EUR","NOR","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2004","EMR","AFG","MONTHS1-59","BTSX","","703","703.47340","","",""
"MORT_100","CH6","PUBLISHED","2013","","","DAYS0-27","BTSX","MDG_NAF","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2001","EUR","MNE","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2007","WPR","MHL","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2002","EUR","FIN","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2007","WPR","WSM","YEARS0-4","BTSX","","0.2","0.19401","","",""
"MORT_200","CH6","PUBLISHED","2004","WPR","VUT","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2011","WPR","VUT","YEARS0-4","BTSX","","0","0.00910","","",""
"MORT_100","CH6","PUBLISHED","2003","WPR","NRU","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2000","EUR","AZE","MONTHS1-59","BTSX","","0.1","0.08157","","",""
"MORT_100","CH6","PUBLISHED","2011","EUR","AND","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2011","SEAR","BGD","YEARS0-4","BTSX","","3795","3795.14400","","",""
"MORT_300","CH6","PUBLISHED","2001","","","YEARS0-4","BTSX","MDG_SOA","4.0","4.00717","","",""
"MORT_200","CH6","PUBLISHED","2004","","","MONTHS1-59","BTSX","REG6_AMR","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2012","","","DAYS0-27","BTSX","MDG_NAF","0.0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2007","AFR","GIN","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2001","EMR","OMN","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2000","","","MONTHS1-59","BTSX","REG6_AFR","12.6","12.61526","","",""
"MORT_300","CH6","PUBLISHED","2003","AMR","VCT","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2011","","","DAYS0-27","BTSX","REG7_WPR","0.0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2004","AFR","SEN","MONTHS1-59","BTSX","","0.1","0.05717","","",""
"MORT_300","CH6","PUBLISHED","2002","EUR","ITA","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2005","EUR","ISL","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2006","AFR","LBR","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2012","AFR","GMB","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2013","AMR","BLZ","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2011","AMR","ATG","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2012","WPR","LAO","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2010","AMR","CUB","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2005","WPR","FJI","YEARS0-4","BTSX","","4","4.21681","","",""
"MORT_200","CH6","PUBLISHED","2012","","","DAYS0-27","BTSX","MDG_NAF","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2001","","","DAYS0-27","BTSX","WBDCP_LAC","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2010","EUR","TUR","MONTHS1-59","BTSX","","0","0.01489","","",""
"MORT_200","CH6","PUBLISHED","2012","","","DAYS0-27","BTSX","WBDCP_LAC","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2007","AMR","BOL","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2012","EUR","ESP","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2008","","","MONTHS1-59","BTSX","UNICEF_CEECIS","0","0.00347","","",""
"MORT_200","CH6","PUBLISHED","2009","AFR","ZWE","MONTHS1-59","BTSX","","0.9","0.87058","","",""
"MORT_200","CH6","PUBLISHED","2007","EUR","LVA","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2009","EMR","LBY","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2002","AMR","CUB","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2004","EMR","DJI","YEARS0-4","BTSX","","0.7","0.69503","","",""
"MORT_100","CH6","PUBLISHED","2004","AFR","BDI","MONTHS1-59","BTSX","","95","94.81168","","",""
"MORT_100","CH6","PUBLISHED","2009","AFR","GHA","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2011","EUR","BEL","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2008","AFR","CPV","YEARS0-4","BTSX","","1","1.03804","","",""
"MORT_300","CH6","PUBLISHED","2008","EUR","KGZ","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2002","AMR","GUY","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2002","AFR","TGO","YEARS0-4","BTSX","","0.1","0.07742","","",""
"MORT_200","CH6","PUBLISHED","2010","AFR","GNB","YEARS0-4","BTSX","","0.6","0.57224","","",""
"MORT_200","CH6","PUBLISHED","2005","SEAR","BGD","YEARS0-4","BTSX","","5.8","5.75026","","",""
"MORT_100","CH6","PUBLISHED","2002","AMR","JAM","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2010","","","DAYS0-27","BTSX","MDG_WAS","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2008","AMR","VEN","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2001","EUR","CYP","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2003","EUR","SVK","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2005","EUR","BLR","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2012","WPR","NIU","MONTHS1-59","BTSX","","0","0.00027","","",""
"MORT_300","CH6","PUBLISHED","2012","AMR","JAM","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2006","AFR","MDG","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2007","AMR","DMA","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2004","AMR","BRA","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2009","AFR","NGA","MONTHS1-59","BTSX","","1653","1652.85100","","",""
"MORT_200","CH6","PUBLISHED","2010","AFR","BWA","MONTHS1-59","BTSX","","0.9","0.85592","","",""
"MORT_200","CH6","PUBLISHED","2011","AFR","GHA","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2006","SEAR","IND","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2006","","","MONTHS1-59","BTSX","REG6_SEAR","123330","123330.40000","","",""
"MORT_100","CH6","PUBLISHED","2000","","","MONTHS1-59","BTSX","REG7_EMR","46024","46023.91000","","",""
"MORT_300","CH6","PUBLISHED","2011","WPR","BRN","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2009","WPR","FSM","MONTHS1-59","BTSX","","0.2","0.23846","","",""
"MORT_200","CH6","PUBLISHED","2010","","","YEARS0-4","BTSX","REG6_WPR","0.2","0.15690","","",""
"MORT_200","CH6","PUBLISHED","2003","AFR","KEN","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2011","WPR","KIR","MONTHS1-59","BTSX","","0","0.02647","","",""
"MORT_300","CH6","PUBLISHED","2007","AFR","AGO","YEARS0-4","BTSX","","0.2","0.20398","","",""
"MORT_300","CH6","PUBLISHED","2009","EUR","NOR","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2006","EMR","MAR","MONTHS1-59","BTSX","","0","0.02084","","",""
"MORT_100","CH6","PUBLISHED","2013","EUR","SMR","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2003","WPR","TUV","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2006","","","DAYS0-27","BTSX","MDG_SSA","0.0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2009","","","DAYS0-27","BTSX","REG6_AFR","0.0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2000","EUR","POL","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2000","WPR","SLB","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2010","AFR","SSD","MONTHS1-59","BTSX","","1.3","1.34972","","",""
"MORT_300","CH6","PUBLISHED","2010","EUR","TJK","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2008","","","DAYS0-27","BTSX","WBDCP_HIINCOME","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2006","","","MONTHS1-59","BTSX","WBDCP_LAC","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2005","EUR","SRB","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2002","","","MONTHS1-59","BTSX","WORLD","353362","353362.30000","","",""
"MORT_200","CH6","PUBLISHED","2005","SEAR","MDV","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2006","AMR","GTM","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2000","EUR","LTU","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2009","EMR","SOM","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2000","EUR","SRB","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2001","AMR","ECU","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2006","WPR","COK","YEARS0-4","BTSX","","0","0.03376","","",""
"MORT_200","CH6","PUBLISHED","2001","EMR","SOM","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2001","WPR","TON","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2011","","","MONTHS1-59","BTSX","REG7_EUR","0.1","0.05801","","",""
"MORT_200","CH6","PUBLISHED","2006","EUR","MNE","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2013","EUR","TUR","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2009","EUR","GRC","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2009","","","DAYS0-27","BTSX","REG7_AMR","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2007","AFR","COM","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2005","AMR","CRI","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2011","EUR","DEU","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2006","AFR","GMB","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2010","EUR","RUS","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2004","WPR","PNG","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2005","EMR","IRQ","YEARS0-4","BTSX","","0","0.04733","","",""
"MORT_200","CH6","PUBLISHED","2007","EUR","KAZ","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2002","AFR","MWI","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2008","","","YEARS0-4","BTSX","REG7_EUR","0","0.00474","","",""
"MORT_100","CH6","PUBLISHED","2001","","","MONTHS1-59","BTSX","WBINC_HIINC","111","111.36760","","",""
"MORT_100","CH6","PUBLISHED","2005","SEAR","NPL","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2007","EUR","GBR","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2005","AFR","AGO","YEARS0-4","BTSX","","297","297.40560","","",""
"MORT_200","CH6","PUBLISHED","2009","EUR","BLR","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2005","AMR","SUR","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2011","SEAR","BGD","MONTHS1-59","BTSX","","1.2","1.23446","","",""
"MORT_200","CH6","PUBLISHED","2000","AMR","TTO","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2010","EMR","PAK","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2005","WPR","KIR","YEARS0-4","BTSX","","0.1","0.13444","","",""
"MORT_100","CH6","PUBLISHED","2002","AMR","BHS","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2012","EUR","FRA","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2000","WPR","VUT","YEARS0-4","BTSX","","0.2","0.24612","","",""
"MORT_100","CH6","PUBLISHED","2004","EUR","ARM","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2005","SEAR","TLS","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2006","","","YEARS0-4","BTSX","WBDCP_EAP","1","1.01005","","",""
"MORT_200","CH6","PUBLISHED","2009","","","DAYS0-27","BTSX","WBDCP_SSA","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2007","AFR","COG","YEARS0-4","BTSX","","1.6","1.62280","","",""
"MORT_200","CH6","PUBLISHED","2009","WPR","KOR","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2010","AFR","MRT","MONTHS1-59","BTSX","","5.1","5.14375","","",""
"MORT_200","CH6","PUBLISHED","2005","WPR","VNM","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2006","AMR","GUY","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2004","AMR","MEX","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2013","AFR","GMB","YEARS0-4","BTSX","","0.4","0.40492","","",""
"MORT_200","CH6","PUBLISHED","2001","SEAR","NPL","MONTHS1-59","BTSX","","12.9","12.86264","","",""
"MORT_100","CH6","PUBLISHED","2013","EUR","ISR","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2007","","","DAYS0-27","BTSX","REG7_SEAR","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2007","EMR","IRQ","MONTHS1-59","BTSX","","21","20.84380","","",""
"MORT_200","CH6","PUBLISHED","2002","EUR","SMR","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2004","","","YEARS0-4","BTSX","WBDCP_EURCASIA","49","49.38350","","",""
"MORT_300","CH6","PUBLISHED","2007","AMR","COL","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2004","EUR","LTU","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2010","AFR","LBR","YEARS0-4","BTSX","","2884","2884.00400","","",""
"MORT_100","CH6","PUBLISHED","2005","SEAR","IDN","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2007","AFR","ZMB","MONTHS1-59","BTSX","","248","247.72010","","",""
"MORT_200","CH6","PUBLISHED","2001","AMR","URY","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2000","","","YEARS0-4","BTSX","WBINC_LMINC","5.7","5.69497","","",""
"MORT_200","CH6","PUBLISHED","2007","","","YEARS0-4","BTSX","MDG_LAC","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2012","","","MONTHS1-59","BTSX","MDG_DEV","0.1","0.07137","","",""
"MORT_300","CH6","PUBLISHED","2007","","","MONTHS1-59","BTSX","UNICEF_TACRO","0.0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2005","","","YEARS0-4","BTSX","UNICEF_WCARO","5.9","5.93294","","",""
"MORT_100","CH6","PUBLISHED","2001","EUR","MKD","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2004","WPR","FSM","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2008","EMR","BHR","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2000","AFR","ERI","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2011","AMR","BRA","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2012","AMR","BRB","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2006","AMR","URY","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2001","EUR","ISL","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH6","PUBLISHED","2004","AFR","ERI","YEARS0-4","BTSX","","0.8","0.78152","","",""
"MORT_100","CH6","PUBLISHED","2010","EUR","DNK","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2002","AMR","CHL","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH6","PUBLISHED","2004","EUR","LTU","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH6","PUBLISHED","2000","WPR","FSM","MONTHS1-59","BTSX","","1","1.44452","","",""
"MORT_100","CH6","PUBLISHED","2001","EMR","SAU","MONTHS1-59","BTSX","","4","3.99494","","",""
