YEAR,COUNTRY,AGEGROUP,SEX,Display Value
2012,CAN,AGE25-29,MLE,0.000724
2000,IRN,AGE25-29,FMLE,0.001
1990,BEL,AGE20-24,FMLE,0.000474
2012,GMB,AGE30-34,FMLE,0.004726
2000,NIU,AGE85-89,FMLE,0.182471
2012,FIN,AGE80-84,FMLE,0.050525
1990,BHR,AGE35-39,FMLE,0.000856
2000,GBR,AGE15-19,FMLE,0.000252
2013,PRT,AGE95-99,MLE,0.312045
1990,GHA,AGE35-39,MLE,0.006192
2012,TTO,AGE25-29,FMLE,0.001103
2000,MDV,AGE45-49,MLE,0.005
2012,PER,AGELT1,FMLE,0.012746
1990,TZA,AGE60-64,FMLE,0.022819
1990,GIN,AGE15-19,FMLE,0.004165
2013,GMB,AGE60-64,MLE,0.023125
2012,BWA,AGE80-84,FMLE,0.114364
1990,HND,AGE75-79,FMLE,0.049371
2012,VUT,AGE5-9,MLE,0.000618
2013,CAN,AGE65-69,MLE,0.01453
2013,GMB,AGE95-99,MLE,0.461825
2000,STP,AGE1-4,MLE,0.008048
2013,NPL,AGE35-39,FMLE,0.002521
2013,MLT,AGE80-84,FMLE,0.066363
1990,SWE,AGE20-24,MLE,0.000852
1990,URY,AGE45-49,MLE,0.006
2013,ALB,AGE1-4,FMLE,0.000382
2000,LBR,AGE65-69,FMLE,0.039631
1990,AGO,AGE40-44,FMLE,0.012203
2013,DOM,AGE55-59,FMLE,0.009554
2000,NIU,AGE50-54,FMLE,0.004797
2012,FRA,AGE5-9,FMLE,0.00007
2000,TJK,AGE15-19,FMLE,0.00055
2013,CYP,AGE95-99,MLE,0.303882
1990,LTU,AGELT1,MLE,0.015208
1990,SSD,AGE35-39,MLE,0.011
2012,SUR,AGE100PLUS,FMLE,0.456054
1990,MHL,AGE40-44,MLE,0.006
1990,DMA,AGE15-19,MLE,0.000736
2012,TTO,AGE60-64,FMLE,0.015285
2012,ALB,AGELT1,FMLE,0.013782
1990,CZE,AGE95-99,MLE,0.472658
1990,ISL,AGE15-19,FMLE,0.000321
2012,RUS,AGE65-69,MLE,0.052616
2013,ATG,AGE60-64,MLE,0.013959
2013,ATG,AGE25-29,MLE,0.001173
2012,CAN,AGE80-84,FMLE,0.044124
2000,URY,AGE35-39,FMLE,0.001
2012,MMR,AGE5-9,MLE,0.00141
2012,NAM,AGE85-89,FMLE,0.153944
1990,DZA,AGE40-44,MLE,0.004073
2013,TGO,AGE5-9,MLE,0.004548
1990,MYS,AGE20-24,MLE,0.001703
1990,HUN,AGE55-59,MLE,0.025
2000,CPV,AGELT1,MLE,0.035129
2000,URY,AGE70-74,FMLE,0.022087
2013,SAU,AGE10-14,MLE,0.000522
2012,JPN,AGE75-79,FMLE,0.016496
1990,NAM,AGE40-44,FMLE,0.005412
1990,GIN,AGE75-79,MLE,0.104736
2012,DMA,AGE80-84,FMLE,0.075029
1990,FRA,AGE75-79,FMLE,0.030523
2012,MMR,AGE85-89,MLE,0.236594
2000,BRN,AGE50-54,MLE,0.004365
1990,ROU,AGE35-39,FMLE,0.001593
2013,ARE,AGE95-99,MLE,0.348774
2013,QAT,AGE60-64,FMLE,0.010749
2013,SSD,AGE5-9,MLE,0.005109
2000,KGZ,AGE90-94,MLE,0.315
2013,CAN,AGE5-9,FMLE,0.000075
2013,URY,AGE60-64,MLE,0.018423
1990,YEM,AGE75-79,MLE,0.106327
2000,SSD,AGE50-54,FMLE,0.014288
2012,ROU,AGE80-84,FMLE,0.084303
2012,RUS,AGE5-9,FMLE,0.00025
2013,URY,AGE95-99,MLE,0.261356
1990,MMR,AGE40-44,MLE,0.007752
1990,POL,AGE5-9,FMLE,0
1990,TGO,AGE35-39,MLE,0.006097
1990,KHM,AGE15-19,MLE,0.005962
1990,KHM,AGE50-54,MLE,0.016085
2000,VUT,AGE100PLUS,FMLE,0.565333
2012,DMA,AGE45-49,FMLE,0.004261
2012,IRL,AGE80-84,MLE,0.081052
2013,AZE,AGE90-94,MLE,0.251201
2013,FRA,AGE55-59,FMLE,0.00361
2000,BRN,AGE85-89,MLE,0.163449
1990,TGO,AGE70-74,MLE,0.06019
2000,HND,AGE80-84,FMLE,0.078916
2012,TGO,AGE20-24,FMLE,0.003445
1990,BHR,AGE70-74,FMLE,0.045336
2013,IRL,AGE5-9,MLE,0.000063
1990,MMR,AGE95-99,FMLE,0.42967
2013,,AGE1-4,BTSX,0.00341
1990,MLT,AGE100PLUS,FMLE,0.644213
2000,IRN,AGE20-24,FMLE,0.001
2000,VUT,AGE80-84,MLE,0.148733
2000,GIN,AGE45-49,MLE,0.011972
2013,DOM,AGE35-39,MLE,0.003183
2013,MMR,AGE65-69,FMLE,0.02965
1990,SWE,AGE100PLUS,MLE,0.529108
2012,WSM,AGELT1,FMLE,0.013969
2013,CPV,AGE85-89,MLE,0.215779
2012,CHN,AGE1-4,FMLE,0.00048
2012,CHN,AGE35-39,FMLE,0.000904
2012,LSO,AGE55-59,MLE,0.026239
1990,CAF,AGE5-9,FMLE,0.008689
2012,BEL,AGE90-94,MLE,0.236459
1990,BRB,AGE65-69,FMLE,0.016543
2012,PAK,AGE75-79,MLE,0.081678
1990,TTO,AGE60-64,FMLE,0.020249
2012,LSO,AGE75-79,FMLE,0.085217
1990,CZE,AGE50-54,MLE,0.012574
2000,YEM,AGELT1,FMLE,0.067
2000,CZE,AGE20-24,MLE,0.00102
2013,KIR,AGE10-14,FMLE,0.000436
1990,BRN,AGE100PLUS,FMLE,0.342424
2013,FRA,AGE70-74,MLE,0.022881
2000,MWI,AGE40-44,FMLE,0.030155
2000,CPV,AGE75-79,MLE,0.094188
2000,TGO,AGE40-44,MLE,0.009535
2000,DOM,AGE25-29,MLE,0.002429
2000,PAN,AGE55-59,FMLE,0.005188
2013,TGO,AGE85-89,MLE,0.25993
2012,HTI,AGE35-39,MLE,0.006182
2013,NAM,AGE10-14,FMLE,0.000835
1990,BEL,AGE45-49,MLE,0.004086
1990,LSO,AGE100PLUS,FMLE,0.501758
2000,CHN,AGELT1,FMLE,0.029
2013,ROU,AGE65-69,MLE,0.033939
2000,SWE,AGE80-84,FMLE,0.059573
2000,MMR,AGE45-49,MLE,0.008823
2012,IRL,AGE55-59,FMLE,0.003694
2000,SGP,AGE1-4,MLE,0.000227
1990,LSO,AGE65-69,FMLE,0.033069
2012,HND,AGE75-79,MLE,0.050201
1990,BHR,AGE15-19,MLE,0.000711
1990,QAT,AGE45-49,FMLE,0.001809
2013,,AGE90-94,MLE,0.196765
1990,ARG,AGE60-64,FMLE,0.010494
2000,TUN,AGE90-94,FMLE,0.279
2013,NZL,AGE25-29,MLE,0.000647
2012,GUY,AGE70-74,MLE,0.09059
2013,IRL,AGE95-99,MLE,0.304661
2012,MMR,AGE70-74,FMLE,0.049646
2013,LBN,AGE15-19,MLE,0.000305
2000,PRK,AGE85-89,FMLE,0.214354
2012,SLB,AGE5-9,FMLE,0.000836
2000,VNM,AGE40-44,MLE,0.004415
1990,UKR,AGE60-64,MLE,0.030607
2000,MAR,AGE35-39,FMLE,0.002267
2000,ARE,AGE1-4,FMLE,0.000361
2012,FIN,AGE90-94,FMLE,0.187044
2012,GEO,AGE60-64,MLE,0.018891
1990,WSM,AGE55-59,MLE,0.02386
2000,MDG,AGE65-69,MLE,0.044039
1990,COL,AGE55-59,FMLE,0.00774
2013,SDN,AGE25-29,MLE,0.004116
2013,CUB,AGE10-14,FMLE,0.000194
2000,CPV,AGE60-64,FMLE,0.013155
2012,GMB,AGE65-69,MLE,0.035389
2013,CHN,AGE75-79,MLE,0.072022
2000,SVK,AGE60-64,MLE,0.02808
1990,BRB,AGE30-34,FMLE,0.001152
1990,CHL,AGE50-54,FMLE,0.005
2000,GHA,AGE25-29,FMLE,0.005
1990,GHA,AGE45-49,MLE,0.009204
2000,USA,AGE85-89,FMLE,0.109981
2013,CIV,AGE15-19,MLE,0.004535
2000,COD,AGE35-39,FMLE,0.0097
2013,CZE,AGE50-54,FMLE,0.002691
2013,PRY,AGE40-44,MLE,0.003528
2000,GEO,AGE65-69,FMLE,0.018875
2013,CUB,AGE70-74,MLE,0.033083
2000,GEO,AGELT1,FMLE,0.026397
2012,MAR,AGE100PLUS,MLE,0.575871
2000,TCD,AGE20-24,FMLE,0.006352
2000,MEX,AGE1-4,MLE,0.001078
1990,TON,AGE30-34,FMLE,0.001
2013,GNB,AGE75-79,MLE,0.12049
2013,SSD,AGE50-54,MLE,0.014661
1990,SDN,AGE75-79,FMLE,0.086666
1990,VNM,AGE75-79,MLE,0.076
1990,PAK,AGELT1,MLE,0.12141
2012,MDG,AGE55-59,FMLE,0.011953
2013,IND,AGE95-99,FMLE,0.26329
2013,,AGE100PLUS,FMLE,0.34165
2012,HND,AGE15-19,FMLE,0.000883
2013,TGO,AGE35-39,FMLE,0.007369
2012,BLZ,AGE60-64,FMLE,0.008574
1990,MLT,AGE90-94,MLE,0.28646
1990,CRI,AGE5-9,MLE,0.000285
2000,MAR,AGE95-99,MLE,0.484044
1990,ECU,AGE1-4,MLE,0.003
2000,YEM,AGE10-14,FMLE,0.001
2013,JPN,AGE45-49,FMLE,0.001308
2012,,AGE1-4,MLE,0.002445
1990,COK,AGE40-44,MLE,0.005
2000,GTM,AGE1-4,FMLE,0.002714
1990,URY,AGE95-99,FMLE,0.3
2000,JAM,AGE30-34,FMLE,0.003099
2013,IRL,AGE35-39,FMLE,0.000492
2012,NPL,AGE20-24,MLE,0.001827
2013,PLW,AGE45-49,MLE,0.004571
1990,ROU,AGE80-84,FMLE,0.108712
1990,MYS,AGE50-54,FMLE,0.006366
2013,SGP,AGELT1,FMLE,0.001993
2000,AGO,AGE20-24,MLE,0.008
2000,MCO,AGE55-59,FMLE,0.003805
2000,DZA,AGE10-14,MLE,0.000669
2012,GRC,AGE5-9,FMLE,0.000088
2000,SRB,AGE55-59,MLE,0.017449
2000,LVA,AGE35-39,MLE,0.005
2000,MDG,AGE5-9,FMLE,0.004134
1990,AGO,AGE75-79,MLE,0.135119
1990,HUN,AGE30-34,MLE,0.003226
2013,LVA,AGE50-54,FMLE,0.003984
2013,,AGE5-9,BTSX,0.004156
2013,JOR,AGELT1,MLE,0.016951
2012,ARG,AGE95-99,MLE,0.290968
2012,KIR,AGE15-19,FMLE,0.00075
1990,KGZ,AGE10-14,FMLE,0
2012,ALB,AGE65-69,MLE,0.02449
2000,,AGE20-24,FMLE,0.0007
2012,PER,AGE100PLUS,MLE,0.49774
1990,CHL,AGE50-54,FMLE,0.004881
2000,GNQ,AGE90-94,FMLE,0.338175
2000,MEX,AGE55-59,FMLE,0.007627
2013,ZAF,AGE60-64,FMLE,0.019312
2012,LBR,AGE35-39,FMLE,0.005517
2000,AFG,AGE55-59,MLE,0.022749
2013,ZMB,AGE20-24,FMLE,0.003178
2013,NGA,AGE65-69,MLE,0.039452
2012,MKD,AGE15-19,MLE,0.00049
2000,HND,AGE80-84,MLE,0.099866
1990,UGA,AGE55-59,MLE,0.025594
1990,AGO,AGE25-29,FMLE,0.008
2012,COD,AGE30-34,MLE,0.008006
2000,,AGE1-4,FMLE,0.00035
2000,THA,AGE90-94,FMLE,0.176297
1990,SSD,AGE55-59,MLE,0.026
2013,BHR,AGE15-19,FMLE,0.000236
2000,BIH,AGE10-14,FMLE,0.000129
1990,MOZ,AGE80-84,MLE,0.209235
1990,OMN,AGE45-49,FMLE,0.003894
1990,AUS,AGE60-64,FMLE,0.008024
2013,SLV,AGE100PLUS,FMLE,0.250814
2012,SUR,AGE65-69,FMLE,0.012407
1990,,AGE30-34,MLE,0.003303
2012,CHE,AGE35-39,FMLE,0.000446
2000,LKA,AGE55-59,FMLE,0.006745
2013,MLT,AGE90-94,FMLE,0.221962
1990,BRA,AGE25-29,FMLE,0.001127
2000,CHN,AGE5-9,FMLE,0.000456
2012,NZL,AGE85-89,FMLE,0.088188
2013,SGP,AGE55-59,MLE,0.005684
2013,SAU,AGE20-24,MLE,0.001284
2000,GAB,AGE90-94,FMLE,0.303998
2000,BEL,AGE60-64,MLE,0.013642
2000,SLV,AGE55-59,FMLE,0.009147
2000,BWA,AGE5-9,FMLE,0.001138
2013,TUV,AGE20-24,FMLE,0.001174
2012,SYC,AGE10-14,FMLE,0.000086
2000,NPL,AGE80-84,FMLE,0.141912
1990,GNQ,AGE75-79,MLE,0.114669
2000,GAB,AGE35-39,MLE,0.00932
1990,RUS,AGE85-89,FMLE,0.157238
2000,,AGELT1,FMLE,0.062686
1990,VEN,AGE55-59,FMLE,0.008376
2013,RWA,AGE10-14,FMLE,0.001785
2012,LUX,AGE100PLUS,MLE,0.404539
2013,ATG,AGE90-94,FMLE,0.141849
1990,ZMB,AGE85-89,MLE,0.254
2000,POL,AGE55-59,MLE,0.016901
2000,MDG,AGE50-54,FMLE,0.011097
2000,SSD,AGE90-94,FMLE,0.34
1990,GMB,AGELT1,FMLE,0.076734
2000,,AGE90-94,BTSX,0.327741
2000,LTU,AGE80-84,MLE,0.113
2000,NGA,AGE75-79,FMLE,0.101289
2013,NPL,AGE70-74,MLE,0.057177
2013,SLV,AGE45-49,MLE,0.0094
2013,SUR,AGE50-54,MLE,0.007239
2012,,AGE20-24,FMLE,0.001332
2012,COD,AGE85-89,FMLE,0.237317
2000,TLS,AGE40-44,MLE,0.007048
2013,DZA,AGE20-24,MLE,0.001313
2013,GAB,AGE100PLUS,FMLE,0.528055
2012,KWT,AGE60-64,FMLE,0.007865
2013,CRI,AGE75-79,FMLE,0.032779
2012,DOM,AGE95-99,FMLE,0.17964
2000,MRT,AGE5-9,FMLE,0.002
2012,MDA,AGE65-69,FMLE,0.021983
2013,CHN,AGE15-19,FMLE,0.000344
2000,,AGE55-59,MLE,0.022683
1990,,AGE65-69,BTSX,0.033192
2013,MNE,AGE50-54,FMLE,0.004147
2013,CIV,AGE70-74,FMLE,0.057271
2000,SGP,AGE65-69,FMLE,0.015087
1990,LUX,AGE55-59,MLE,0.011588
2012,TZA,AGE95-99,MLE,0.486701
2000,LKA,AGE1-4,MLE,0.000657
1990,DOM,AGE15-19,FMLE,0.000886
2000,MDG,AGELT1,MLE,0.078266
1990,RWA,AGE20-24,MLE,0.00888
1990,PER,AGE30-34,FMLE,0.001652
2012,ISL,AGE35-39,FMLE,0.000378
1990,GBR,AGE1-4,MLE,0.000403
2013,MHL,AGE45-49,FMLE,0.003147
2012,KIR,AGE75-79,MLE,0.093915
2013,CRI,AGE65-69,MLE,0.017339
2000,SVK,AGE1-4,FMLE,0.00038
2012,RWA,AGE30-34,MLE,0.004383
2013,LKA,AGE45-49,MLE,0.005614
2000,WSM,AGE60-64,MLE,0.030958
1990,BOL,AGE80-84,MLE,0.163818
2000,HTI,AGE85-89,MLE,0.260614
2013,DJI,AGE20-24,FMLE,0.002224
2012,MAR,AGE85-89,FMLE,0.196808
2012,HRV,AGE10-14,FMLE,0.000092
1990,NPL,AGE90-94,MLE,0.359396
2000,KAZ,AGE1-4,MLE,0.001761
2013,DZA,AGE75-79,FMLE,0.070405
2013,SVK,AGE10-14,FMLE,0.000122
2013,,AGE65-69,BTSX,0.022086
1990,AGO,AGE65-69,MLE,0.056
2000,ZMB,AGE95-99,FMLE,0.412
2000,CRI,AGE55-59,MLE,0.008662
1990,ALB,AGE10-14,FMLE,0.001
2013,SVK,AGE45-49,FMLE,0.001998
2000,LCA,AGE50-54,FMLE,0.006013
2013,IRN,AGE100PLUS,MLE,0.477351
2012,LUX,AGE40-44,FMLE,0.000707
2012,BHR,AGE55-59,FMLE,0.005125
2013,SOM,AGE95-99,FMLE,0.401995
2000,EST,AGE35-39,FMLE,0.001663
2012,GBR,AGE45-49,MLE,0.002603
1990,,AGE45-49,FMLE,0.004672
2012,AGO,AGE95-99,FMLE,0.449198
2013,MRT,AGE40-44,FMLE,0.00427
2012,COK,AGE5-9,MLE,0.000234
1990,PRY,AGE60-64,MLE,0.014404
1990,MCO,AGE75-79,MLE,0.058057
1990,DNK,AGE20-24,FMLE,0.000369
2000,ISL,AGE30-34,FMLE,0.000331
2000,AND,AGE30-34,MLE,0.001375
2013,GEO,AGE75-79,FMLE,0.050501
1990,RUS,AGE90-94,FMLE,0.233
2012,BLR,AGE65-69,FMLE,0.016817
1990,IRN,AGE65-69,FMLE,0.036
2013,GBR,AGE95-99,MLE,0.300634
2000,IRN,AGE55-59,MLE,0.010432
2000,IND,AGE85-89,FMLE,0.162732
2000,VNM,AGE30-34,MLE,0.003
2000,,AGE40-44,MLE,0.014257
2013,MAR,AGE25-29,MLE,0.001423
2012,AGO,AGE60-64,FMLE,0.023183
2013,ARM,AGE100PLUS,FMLE,0.551913
1990,AZE,AGE75-79,FMLE,0.081
2000,TON,AGE30-34,MLE,0.001825
2013,,AGE30-34,FMLE,0.000642
1990,COD,AGE20-24,MLE,0.006943
2013,PRK,AGE75-79,MLE,0.131422
2013,LAO,AGE40-44,FMLE,0.003359
2000,SMR,AGE25-29,FMLE,0.000241
2000,ARM,AGE10-14,FMLE,0.000126
1990,PER,AGE75-79,FMLE,0.041417
2012,ISR,AGE40-44,FMLE,0.000688
2013,JAM,AGE20-24,MLE,0.001897
2000,JOR,AGE5-9,FMLE,0
2013,LVA,AGE95-99,FMLE,0.315666
1990,NGA,AGE5-9,MLE,0.009475
1990,ALB,AGE20-24,MLE,0.001688
2000,NZL,AGE15-19,MLE,0.000861
2012,DJI,AGE5-9,MLE,0.001921
2000,COK,AGE10-14,FMLE,0
2012,DJI,AGE40-44,MLE,0.008323
2000,SLV,AGE1-4,MLE,0.001526
2012,BTN,AGE95-99,MLE,0.270588
2013,GNQ,AGE10-14,MLE,0.003274
2013,,AGE5-9,BTSX,0.000153
1990,LKA,AGE5-9,FMLE,0.000793
2013,MOZ,AGE95-99,MLE,0.508558
2000,BEN,AGE90-94,MLE,0.443924
1990,KOR,AGE35-39,MLE,0.00368
2000,ECU,AGE5-9,FMLE,0.001
2013,GAB,AGE20-24,FMLE,0.002182
2000,SRB,AGE65-69,FMLE,0.024288
2013,,AGE5-9,FMLE,0.00022
2013,BLZ,AGE100PLUS,FMLE,0.519451
2000,IRN,AGELT1,FMLE,0.027672
2000,CHN,AGE10-14,FMLE,0
2000,,AGE90-94,BTSX,0.204771
2000,LBN,AGE25-29,FMLE,0.000706
2000,LKA,AGE10-14,FMLE,0.000606
1990,CHN,AGE30-34,MLE,0.002
1990,VCT,AGE75-79,MLE,0.070377
1990,NER,AGE20-24,FMLE,0.005101
2000,NRU,AGE65-69,FMLE,0.01162
2000,GNB,AGE65-69,MLE,0.046463
1990,SLB,AGE90-94,MLE,0.355856
2013,JAM,AGE75-79,FMLE,0.043095
2012,NZL,AGE65-69,MLE,0.013251
1990,SLB,AGE20-24,MLE,0.004062
1990,AND,AGE1-4,FMLE,0.00089
1990,SMR,AGE35-39,MLE,0.001036
1990,RUS,AGE75-79,MLE,0.095272
2012,CRI,AGE15-19,MLE,0.000835
2000,ESP,AGE65-69,FMLE,0.008507
2012,DJI,AGE60-64,FMLE,0.01966
2013,GNQ,AGE100PLUS,FMLE,0.564817
1990,JAM,AGE50-54,MLE,0.007993
2013,MCO,AGE45-49,MLE,0.003243
2013,PRK,AGE15-19,FMLE,0.000885
2012,ERI,AGE5-9,FMLE,0.000975
2000,ZMB,AGE55-59,MLE,0.034
2013,,AGE95-99,BTSX,0.294518
2012,LCA,AGE10-14,FMLE,0.000159
2013,TKM,AGE20-24,MLE,0.003205
1990,KNA,AGE55-59,MLE,0.019619
2013,ZAF,AGE40-44,MLE,0.016015
2000,SEN,AGE35-39,FMLE,0.005
2000,ARM,AGE35-39,MLE,0.002927
2012,ITA,AGE45-49,FMLE,0.001211
2013,LVA,AGE75-79,MLE,0.082579
2012,DJI,AGE85-89,MLE,0.256907
2000,KOR,AGE85-89,MLE,0.175362
2013,LAO,AGE20-24,MLE,0.001826
2013,BHS,AGE40-44,MLE,0.003138
2000,YEM,AGE85-89,MLE,0.242
1990,TUR,AGE55-59,MLE,0.014172
1990,KNA,AGE80-84,MLE,0.144
1990,KOR,AGE55-59,FMLE,0.006823
1990,TUR,AGE90-94,MLE,0.37112
2013,THA,AGE45-49,MLE,0.005574
2013,GRD,AGE40-44,FMLE,0.002224
2000,ZAF,AGELT1,MLE,0.059152
2013,,AGE30-34,MLE,0.002283
2013,PRY,AGE15-19,FMLE,0.000572
2012,FJI,AGE100PLUS,FMLE,0.455287
1990,COL,AGE80-84,MLE,0.108633
2013,BIH,AGE80-84,MLE,0.098437
1990,ITA,AGE1-4,FMLE,0.000302
2012,SDN,AGE85-89,FMLE,0.185346
2000,LBN,AGE85-89,MLE,0.207071
2012,FJI,AGE10-14,MLE,0.000513
1990,TON,AGE60-64,MLE,0.031547
2013,BGR,AGE95-99,FMLE,0.338981
2013,NER,AGE35-39,FMLE,0.004988
2000,BEN,AGELT1,FMLE,0.081617
2013,CMR,AGE75-79,FMLE,0.08206
2013,GNQ,AGE45-49,MLE,0.012766
2000,KGZ,AGELT1,MLE,0.049
2012,COL,AGE30-34,FMLE,0.000879
2000,VCT,AGE90-94,FMLE,0.208437
2013,ZAF,AGE75-79,MLE,0.112976
1990,ISR,AGE20-24,MLE,0.000818
1990,,AGE65-69,FMLE,0.01543
2012,SMR,AGE65-69,FMLE,0.007191
2000,BLZ,AGE80-84,MLE,0.131
2000,,AGE15-19,FMLE,0.000397
2000,AND,AGE50-54,FMLE,0.002144
1990,AND,AGE60-64,MLE,0.015212
2013,ARM,AGE20-24,FMLE,0.000425
2013,GEO,AGE100PLUS,MLE,0.481097
2000,LAO,AGE65-69,FMLE,0.033393
1990,MOZ,AGE55-59,FMLE,0.020124
2000,LVA,AGE65-69,MLE,0.0478
2013,TKM,AGE75-79,FMLE,0.082041
2000,IRN,AGE35-39,FMLE,0.002
2012,TUR,AGE5-9,FMLE,0.000766
2000,BHS,AGE50-54,FMLE,0.004467
2013,LBY,AGE20-24,MLE,0.000806
1990,BIH,AGE75-79,MLE,0.084413
2012,ITA,AGE10-14,FMLE,0.000071
2000,GRD,AGE30-34,FMLE,0.001795
2013,BDI,AGE35-39,FMLE,0.007919
2012,COK,AGE60-64,FMLE,0.006406
2012,NLD,AGE95-99,FMLE,0.311306
2000,ALB,AGE1-4,MLE,0.001
1990,SWZ,AGE20-24,MLE,0.003493
2013,,AGE60-64,MLE,0.019321
2012,ZAF,AGE70-74,MLE,0.083217
2000,,AGE40-44,MLE,0.00407
2012,BIH,AGE5-9,MLE,0.000162
2012,MLI,AGE85-89,MLE,0.288675
2012,COD,AGE5-9,FMLE,0.007322
1990,KNA,AGE95-99,FMLE,0.455
1990,ZMB,AGE25-29,FMLE,0.011
2000,DNK,AGE85-89,MLE,0.160079
2000,LVA,AGE50-54,FMLE,0.005846
2013,TKM,AGE100PLUS,MLE,0.500637
2000,TUR,AGE35-39,FMLE,0.00174
2000,JOR,AGE1-4,FMLE,0.001
2000,ZAF,AGE30-34,MLE,0.008721
2013,GEO,AGE40-44,FMLE,0.001231
2000,CMR,AGE90-94,MLE,0.370248
1990,,AGE30-34,FMLE,0.00226
1990,NOR,AGE35-39,MLE,0.001632
2013,STP,AGE100PLUS,MLE,0.576277
2013,BLZ,AGE20-24,FMLE,0.000434
2000,GNB,AGE50-54,FMLE,0.011461
2013,LBY,AGE55-59,MLE,0.00984
2000,BLR,AGELT1,MLE,0.013147
2000,GRC,AGE25-29,FMLE,0.000318
1990,FJI,AGE90-94,FMLE,0.365853
2012,,AGE35-39,FMLE,0.008664
2000,NIU,AGE30-34,MLE,0.002
2012,COL,AGE80-84,MLE,0.074999
1990,ESP,AGE75-79,MLE,0.062838
2000,FJI,AGE50-54,FMLE,0.008727
2012,KAZ,AGE5-9,FMLE,0.000313
2013,NZL,AGE95-99,MLE,0.274089
2000,SEN,AGE45-49,MLE,0.009
1990,GHA,AGE45-49,FMLE,0.008
1990,NRU,AGE65-69,FMLE,0.016
1990,COL,AGE35-39,MLE,0.005038
2000,,AGE15-19,MLE,0.003134
2012,ESP,AGE25-29,FMLE,0.000215
1990,EGY,AGE90-94,FMLE,0.273927
2012,IRN,AGE60-64,FMLE,0.010577
2012,ARM,AGE30-34,MLE,0.001591
2000,LCA,AGE55-59,MLE,0.014725
1990,BEN,AGE75-79,MLE,0.121379
1990,TUV,AGELT1,FMLE,0.039041
2013,SWZ,AGE25-29,MLE,0.007052
1990,ITA,AGE35-39,FMLE,0.000732
1990,ITA,AGE70-74,FMLE,0.021195
2013,BOL,AGE5-9,MLE,0.002364
1990,TUV,AGE20-24,MLE,0.002982
2013,GTM,AGE1-4,FMLE,0.001255
2000,COG,AGELT1,FMLE,0.071846
1990,,AGE90-94,BTSX,0.232793
2013,SYC,AGE5-9,FMLE,0.000165
2000,GNQ,AGE70-74,MLE,0.070588
2013,BLR,AGE40-44,MLE,0.007071
2012,TON,AGE80-84,FMLE,0.117819
2000,IRQ,AGE40-44,MLE,0.003
1990,MRT,AGE25-29,FMLE,0.004
1990,ESP,AGE40-44,MLE,0.002763
2000,MCO,AGE45-49,FMLE,0.002145
2000,CHN,AGE85-89,MLE,0.189
2012,IRN,AGE25-29,FMLE,0.000797
2012,SOM,AGE60-64,MLE,0.028017
1990,MOZ,AGE35-39,MLE,0.011445
1990,PRY,AGE95-99,MLE,0.315094
2013,COD,AGE60-64,MLE,0.029434
2013,THA,AGE90-94,FMLE,0.155005
1990,LKA,AGELT1,FMLE,0.016685
2012,,AGE85-89,MLE,0.15364
1990,KGZ,AGE25-29,MLE,0.003
2013,COD,AGE25-29,MLE,0.007099
2013,THA,AGE55-59,FMLE,0.005542
1990,MCO,AGE75-79,FMLE,0.031441
2000,GRC,AGE15-19,MLE,0.00069
2012,MHL,AGE10-14,MLE,0.000461
2013,NOR,AGE60-64,FMLE,0.005732
1990,IND,AGE70-74,FMLE,0.064272
2013,MAR,AGE35-39,FMLE,0.001717
2000,MRT,AGE1-4,MLE,0.010033
1990,,AGE10-14,MLE,0.001426
2000,BOL,AGELT1,MLE,0.065144
2013,VEN,AGE40-44,MLE,0.003902
1990,TON,AGE80-84,MLE,0.172
2013,ARM,AGE1-4,MLE,0.000488
1990,FJI,AGE70-74,MLE,0.075594
2012,TUV,AGE5-9,FMLE,0.000559
1990,TCD,AGE65-69,MLE,0.057062
1990,GAB,AGE20-24,MLE,0.004021
2012,LSO,AGE30-34,FMLE,0.015136
2000,VUT,AGE20-24,FMLE,0.001441
1990,COK,AGE25-29,MLE,0.003
2012,LBY,AGE5-9,MLE,0.000315
2000,FRA,AGE80-84,FMLE,0.051112
2000,DJI,AGE1-4,FMLE,0.006315
2012,NPL,AGE55-59,MLE,0.014907
2012,KOR,AGE55-59,FMLE,0.002312
2000,MKD,AGE1-4,MLE,0.000451
2013,ARG,AGE10-14,MLE,0.000295
1990,CAN,AGE15-19,MLE,0.000959
2000,TUR,AGE25-29,FMLE,0.001266
2013,SOM,AGE5-9,FMLE,0.004586
2013,PNG,AGE85-89,MLE,0.222177
1990,PER,AGE10-14,MLE,0.00078
2000,BGR,AGE100PLUS,MLE,0.545873
2013,AGO,AGE55-59,FMLE,0.015817
2012,COG,AGE80-84,FMLE,0.135028
2000,SWZ,AGE50-54,MLE,0.013626
2000,,AGE60-64,BTSX,0.013406
2012,LBN,AGE55-59,FMLE,0.003364
2013,NAM,AGE35-39,MLE,0.007399
2000,CYP,AGE70-74,FMLE,0.024312
2012,NPL,AGELT1,FMLE,0.031477
2013,SUR,AGE40-44,MLE,0.003899
2000,FRA,AGE25-29,MLE,0.001118
1990,LSO,AGE90-94,MLE,0.285573
2013,ARM,AGE55-59,FMLE,0.007721
2000,KWT,AGE45-49,FMLE,0.001528
2013,BWA,AGE30-34,MLE,0.004945
1990,VCT,AGE20-24,MLE,0.001427
2012,LVA,AGE25-29,MLE,0.001441
