GHO,GBDCHILDCAUSES,PUBLISHSTATE,YEAR,REGION,COUNTRY,AGEGROUP,SEX,MGHEREG,Display Value,Numeric,Low,High,Comments
MORT_300,CH6,PUBLISHED,2012,EUR,BEL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2011,EUR,BEL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2008,EUR,BEL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2011,AFR,BEN,MONTHS1-59,BTSX,,2.9,2.87862,,,
MORT_300,CH6,PUBLISHED,2000,AFR,BEN,MONTHS1-59,BTSX,,9.1,9.07041,,,
MORT_300,CH6,PUBLISHED,2012,AFR,BEN,MONTHS1-59,BTSX,,1.1,1.09656,,,
MORT_300,CH6,PUBLISHED,2005,AFR,BEN,MONTHS1-59,BTSX,,1.4,1.36062,,,
MORT_300,CH6,PUBLISHED,2010,AFR,BEN,MONTHS1-59,BTSX,,3,3.03869,,,
MORT_300,CH6,PUBLISHED,2002,AFR,BEN,MONTHS1-59,BTSX,,4.2,4.15585,,,
MORT_300,CH6,PUBLISHED,2006,AFR,BEN,MONTHS1-59,BTSX,,0.7,0.65173,,,
MORT_300,CH6,PUBLISHED,2009,AFR,BEN,MONTHS1-59,BTSX,,3.9,3.87628,,,
MORT_300,CH6,PUBLISHED,2001,AFR,BEN,MONTHS1-59,BTSX,,12.1,12.1303,,,
MORT_300,CH6,PUBLISHED,2003,AFR,BEN,MONTHS1-59,BTSX,,2.5,2.47779,,,
MORT_300,CH6,PUBLISHED,2004,AFR,BEN,MONTHS1-59,BTSX,,0.5,0.53039,,,
MORT_300,CH6,PUBLISHED,2013,AFR,BEN,MONTHS1-59,BTSX,,3,3.03947,,,
MORT_300,CH6,PUBLISHED,2008,AFR,BEN,MONTHS1-59,BTSX,,3.2,3.18492,,,
MORT_300,CH6,PUBLISHED,2007,AFR,BEN,MONTHS1-59,BTSX,,1.6,1.57848,,,
MORT_300,CH6,PUBLISHED,2008,AFR,BFA,MONTHS1-59,BTSX,,0.4,0.36188,,,
MORT_300,CH6,PUBLISHED,2000,AFR,BFA,MONTHS1-59,BTSX,,6.2,6.19345,,,
MORT_300,CH6,PUBLISHED,2004,AFR,BFA,MONTHS1-59,BTSX,,1.4,1.43613,,,
MORT_300,CH6,PUBLISHED,2009,AFR,BFA,MONTHS1-59,BTSX,,5.9,5.87789,,,
MORT_300,CH6,PUBLISHED,2010,AFR,BFA,MONTHS1-59,BTSX,,3.5,3.45354,,,
MORT_300,CH6,PUBLISHED,2012,AFR,BFA,MONTHS1-59,BTSX,,0.8,0.82915,,,
MORT_300,CH6,PUBLISHED,2003,AFR,BFA,MONTHS1-59,BTSX,,2.8,2.82073,,,
MORT_300,CH6,PUBLISHED,2011,AFR,BFA,MONTHS1-59,BTSX,,2.3,2.25291,,,
MORT_300,CH6,PUBLISHED,2002,AFR,BFA,MONTHS1-59,BTSX,,0.5,0.53584,,,
MORT_300,CH6,PUBLISHED,2001,AFR,BFA,MONTHS1-59,BTSX,,4.9,4.85323,,,
MORT_300,CH6,PUBLISHED,2005,AFR,BFA,MONTHS1-59,BTSX,,0.4,0.42884,,,
MORT_300,CH6,PUBLISHED,2007,AFR,BFA,MONTHS1-59,BTSX,,0.8,0.75985,,,
MORT_300,CH6,PUBLISHED,2013,AFR,BFA,MONTHS1-59,BTSX,,2.2,2.16888,,,
MORT_300,CH6,PUBLISHED,2006,AFR,BFA,MONTHS1-59,BTSX,,0.7,0.72727,,,
MORT_300,CH6,PUBLISHED,2007,SEAR,BGD,MONTHS1-59,BTSX,,1.4,1.42041,,,
MORT_300,CH6,PUBLISHED,2008,SEAR,BGD,MONTHS1-59,BTSX,,4,3.99371,,,
MORT_300,CH6,PUBLISHED,2002,SEAR,BGD,MONTHS1-59,BTSX,,6.9,6.93657,,,
MORT_300,CH6,PUBLISHED,2001,SEAR,BGD,MONTHS1-59,BTSX,,7.2,7.23868,,,
MORT_300,CH6,PUBLISHED,2000,SEAR,BGD,MONTHS1-59,BTSX,,7.6,7.59579,,,
MORT_300,CH6,PUBLISHED,2009,SEAR,BGD,MONTHS1-59,BTSX,,3.7,3.69435,,,
MORT_300,CH6,PUBLISHED,2013,SEAR,BGD,MONTHS1-59,BTSX,,2.7,2.65933,,,
MORT_300,CH6,PUBLISHED,2006,SEAR,BGD,MONTHS1-59,BTSX,,13.2,13.16709,,,
MORT_300,CH6,PUBLISHED,2010,SEAR,BGD,MONTHS1-59,BTSX,,4,3.9883,,,
MORT_300,CH6,PUBLISHED,2011,SEAR,BGD,MONTHS1-59,BTSX,,6.1,6.05663,,,
MORT_300,CH6,PUBLISHED,2003,SEAR,BGD,MONTHS1-59,BTSX,,7.7,7.71237,,,
MORT_300,CH6,PUBLISHED,2012,SEAR,BGD,MONTHS1-59,BTSX,,3.4,3.39382,,,
MORT_300,CH6,PUBLISHED,2005,SEAR,BGD,MONTHS1-59,BTSX,,15.8,15.79455,,,
MORT_300,CH6,PUBLISHED,2004,SEAR,BGD,MONTHS1-59,BTSX,,14.8,14.79989,,,
MORT_300,CH6,PUBLISHED,2001,EUR,BGR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2007,EUR,BGR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2000,EUR,BGR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2012,EUR,BGR,MONTHS1-59,BTSX,,0.8,0.81428,,,
MORT_300,CH6,PUBLISHED,2010,EUR,BGR,MONTHS1-59,BTSX,,2.5,2.46664,,,
MORT_300,CH6,PUBLISHED,2008,EUR,BGR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2013,EUR,BGR,MONTHS1-59,BTSX,,0.8,0.81428,,,
MORT_300,CH6,PUBLISHED,2006,EUR,BGR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2002,EUR,BGR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2005,EUR,BGR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2011,EUR,BGR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2004,EUR,BGR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2009,EUR,BGR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2003,EUR,BGR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2010,EMR,BHR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2009,EMR,BHR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2011,EMR,BHR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2008,EMR,BHR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2005,EMR,BHR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2013,EMR,BHR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2012,EMR,BHR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2007,EMR,BHR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2002,EMR,BHR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2006,EMR,BHR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2001,EMR,BHR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2004,EMR,BHR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2003,EMR,BHR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2000,EMR,BHR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2003,AMR,BHS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2008,AMR,BHS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2006,AMR,BHS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2012,AMR,BHS,MONTHS1-59,BTSX,,0,0,,,
