iso_code,year,preprimaryenrollment
ARE,2000,48.85806
ARE,2001,47.76156
ARE,2002,51.26118
ARE,2003,53.78916
ARE,2004,55.02432
ARE,2005,56.99939
ARE,2006,59.26512
ARE,2007,61.61567
ARE,2009,63.52082
ARE,2010,63.81578
ARE,2011,63.58763
ARE,2012,61.29563
ARE,2013,63.06673
ARE,2014,61.06229
ISL,1998,86.78884
ISL,1999,86.46704
ISL,2000,86.55985
ISL,2001,88.03602
ISL,2002,90.56234
ISL,2003,92.14014
ISL,2004,96.23994
ISL,2005,96.26393
ISL,2006,95.78246
ISL,2007,95.14555
ISL,2008,96.7086
ISL,2009,97.14709
ISL,2010,97.09356
ISL,2011,96.82755
ISL,2012,97.46043
SAU,2009,84.96198
SAU,2010,90.32094
SAU,2011,90.71642
SAU,2012,92.98592
SAU,2013,95.97567
SAU,2014,96.41565
RUS,2013,93.55061
JPN,1982,1.001
JPN,1983,1.00124
JPN,1984,1.0013
JPN,2010,0.99993
JPN,2011,1.00001
JPN,2012,0.99991
JPN,2013,1
CAF,2003,1.67431
CAF,2008,3.81008
CAF,2009,3.99684
CAF,2011,5.54133
LBN,1999,0.98601
LBN,2000,0.99217
LBN,2001,1.00221
LBN,2002,0.9835
LBN,2003,0.96472
LBN,2004,0.95085
LBN,2005,0.94437
LBN,2006,0.92801
LBN,2007,0.94147
LBN,2008,0.95046
LBN,2009,0.95851
LBN,2010,0.95231
LBN,2011,0.95585
LBN,2012,0.9544
LBN,2013,0.94896
ESP,2013,98.67543
PSE,2000,80.15093
PSE,2003,86.13279
PSE,2004,89.70265
PSE,2006,90.90636
PSE,2007,90.08891
PSE,2008,89.36673
PSE,2009,87.874
PSE,2010,85.49308
PSE,2011,84.3926
PSE,2012,84.76763
PSE,2013,84.96195
PSE,2014,85.6889
YEM,1999,39.5945
YEM,2005,38.83244
YEM,2010,47.32012
YEM,2012,48.41327
YEM,2013,47.016
MDV,1999,49.00811
MDV,2000,56.80373
MDV,2001,56.87764
MDV,2002,60.91501
MDV,2005,64.81603
MDV,2006,68.07688
MDV,2007,65.49296
CIV,2000,2.47989
CIV,2001,2.60585
CIV,2002,2.72148
CIV,2003,2.87306
CIV,2009,3.24526
CIV,2013,4.61032
CIV,2014,6.02592
BHR,1980,78.18456
BHR,1981,78.52819
BHR,1982,76.98196
BHR,1983,80.73982
BHR,1984,85.55928
BHR,1985,91.42775
BHR,1986,95.92838
BHR,1987,96.08311
BHR,1988,97.90056
BHR,1989,98.76082
BHR,1992,97.86637
BHR,1993,98.80945
BHR,1994,99.12421
BHR,1997,99.82541
BHR,1999,97.21093
KGZ,2005,82.43219
KGZ,2006,83.82209
KGZ,2007,83.52464
KGZ,2008,84.82691
KGZ,2009,84.69729
KGZ,2010,85.5865
KGZ,2011,84.18704
KGZ,2012,83.87999
KGZ,2013,84.08843
KGZ,2014,85.67795
ALB,1999,42.52461
ALB,2000,42.96165
ALB,2001,45.43346
ALB,2003,48.85268
ALB,2004,47.92921
ALB,2005,51.05889
ALB,2006,52.95034
ALB,2007,53.75211
ALB,2008,58.18492
ALB,2009,61.86809
ALB,2010,66.8935
ALB,2011,72.44307
ALB,2012,78.83863
ALB,2013,81.66798
ALB,2014,81.33977
GIN,1984,37.94822
GIN,1985,42.58003
GIN,1986,39.08754
GIN,1987,36.2339
GIN,1988,37.25423
GIN,1989,36.66341
GIN,1990,35.21144
GIN,1991,37.2271
GIN,1998,47.79578
GIN,1999,49.74206
GIN,2000,51.83607
GIN,2001,55.0118
GIN,2002,62.77556
GIN,2003,65.85203
GIN,2004,68.56238
GIN,2005,69.76798
GIN,2006,70.933
GIN,2007,72.25266
GIN,2008,71.55516
GIN,2009,72.53111
GIN,2010,75.13585
GIN,2011,77.65903
GIN,2012,77.94233
GIN,2013,78.65747
GIN,2014,77.76645
MWI,1999,94.62132
MWI,2006,99.18224
MWI,2007,95.28583
TLS,2008,77.67399
TLS,2009,87.489
TLS,2010,96.28577
TLS,2011,99.13159
TLS,2013,97.16996
TLS,2014,95.41502
KNA,1985,81.35641
KNA,1986,86.92351
KNA,2003,95.71106
KNA,2004,97.14835
KNA,2005,94.55351
KNA,2007,87.21392
KNA,2008,80.21116
KNA,2009,90.33424
KNA,2010,83.26271
KNA,2011,85.84071
KNA,2012,82.21404
KNA,2013,80.70068
KNA,2014,80.19042
COK,1998,89.70149
COK,1999,84.81248
COK,2000,92.65487
COK,2010,94.37205
COK,2011,93.62906
COK,2012,94.71631
COK,2013,96.54776
COK,2014,98.39292
FIN,2013,94.63918
SOM,1980,18.7068
PRY,1998,24.03679
PRY,1999,26.03932
PRY,2000,27.87598
PRY,2001,29.34014
PRY,2002,28.83053
PRY,2003,29.86873
PRY,2004,30.63448
PRY,2005,31.53316
PRY,2006,31.63642
PRY,2007,33.86351
PRY,2008,36.18558
PRY,2009,36.10688
PRY,2010,36.45064
PRY,2011,35.55799
PRY,2012,34.72405
CHL,2007,67.45906
CHL,2008,66.37651
CHL,2009,67.86814
CHL,2010,81.88004
CHL,2011,83.35535
CHL,2012,86.58444
CHL,2013,91.16144
GNQ,1994,79.76474
GNQ,2000,66.3207
GNQ,2001,73.52604
GNQ,2002,71.64918
GNQ,2003,68.18992
GNQ,2008,52.96731
GNQ,2009,52.74527
GNQ,2010,52.9907
GNQ,2011,54.25523
GNQ,2012,56.77328
MEX,1997,95.55162
MEX,1998,95.65457
MEX,1999,96.30179
MEX,2000,96.74195
MEX,2001,96.90234
MEX,2002,97.18463
MEX,2003,96.61241
MEX,2004,95.69608
MEX,2005,94.59495
MEX,2006,93.68694
MEX,2007,93.5262
MEX,2008,93.4714
MEX,2009,94.03171
MEX,2010,94.85601
MEX,2011,95.71701
MEX,2012,96.32922
MEX,2013,95.96364
COL,1986,64.48311
COL,1991,63.25111
COL,1999,93.28071
COL,2000,94.79834
COL,2001,94.62784
COL,2002,94.99679
COL,2004,95.04324
COL,2005,94.28519
COL,2006,92.83725
COL,2007,91.9216
COL,2008,92.96767
COL,2009,93.7135
SYR,1999,8.68701
SYR,2000,9.03251
SYR,2001,9.29594
SYR,2002,9.51557
SYR,2003,9.97474
SYR,2004,10.40804
SYR,2005,10.55054
SYR,2006,10.56688
SYR,2007,9.65372
SYR,2008,10.08715
SYR,2009,9.69631
SYR,2010,10.27073
SYR,2011,11.54572
SYR,2012,11.20967
SYR,2013,5.78733
AGO,2008,5.07536
AGO,2009,5.11359
AGO,2010,5.95381
LTU,1998,0.99119
LTU,1999,0.98553
LTU,2000,0.9939
LTU,2001,0.98622
LTU,2002,0.98761
LTU,2003,0.99467
LTU,2004,0.99219
LTU,2005,0.99757
LTU,2006,0.99138
LTU,2007,0.99174
LTU,2008,0.98118
LTU,2009,0.98503
LTU,2010,0.98896
LTU,2011,0.98594
LTU,2012,0.99439
LTU,2013,0.99366
DNK,1999,88.16906
DNK,2000,88.62999
DNK,2001,88.91916
DNK,2002,89.28306
DNK,2004,92.63094
DNK,2005,90.98164
DNK,2006,91.43044
DNK,2007,91.78583
DNK,2008,91.3684
DNK,2009,92.33585
DNK,2010,95.78339
DNK,2011,96.23213
DNK,2012,98.34757
DNK,2013,94.50703
BGR,1996,95.43446
BGR,1997,96.02188
BGR,1998,96.81372
BGR,1999,97.0308
BGR,2000,96.95893
BGR,2001,97.644
BGR,2002,95.96603
BGR,2003,95.83189
BGR,2004,95.73669
BGR,2005,92.41952
BGR,2006,91.01835
BGR,2007,94.01774
BGR,2008,95.81157
BGR,2009,97.00486
BGR,2010,97.61014
BGR,2011,96.90192
BGR,2012,95.5027
BGR,2013,95.16326
BGR,2014,94.81919
MAC,1999,0.97399
MAC,2000,0.96671
MAC,2001,0.96532
MAC,2002,0.97955
MAC,2003,1.01174
MAC,2004,1.04104
NER,2001,7.43061
NER,2002,8.10198
NER,2003,9.01246
NER,2004,10.99026
NER,2005,10.75972
NER,2010,15.60091
NER,2011,16.50354
NER,2013,19.16039
NER,2014,21.13289
GEO,2007,76.12623
GEO,2008,76.97237
GEO,2011,90.89896
GEO,2012,90.5545
CUB,1999,83.85081
CUB,2000,84.11408
CUB,2001,82.4712
CUB,2002,85.59402
CUB,2005,89.92433
CUB,2006,88.50254
CUB,2007,87.1327
CUB,2008,87.02326
CUB,2009,86.40178
CUB,2010,89.10609
CUB,2011,91.50583
CUB,2013,94.16926
CUB,2014,93.15531
ARM,2005,85.59681
ARM,2006,87.93843
ARM,2007,90.15799
ARM,2008,84.05499
ARM,2009,89.10058
MUS,1998,64.91281
MUS,1999,73.21221
MUS,2000,70.24665
MUS,2001,70.50239
MUS,2002,77.98704
MUS,2003,85.32002
MUS,2004,87.68452
MUS,2005,89.65957
MUS,2006,87.76294
MUS,2007,86.57499
MUS,2008,85.36913
MUS,2009,90.08162
MUS,2010,92.64829
MUS,2011,94.37372
MUS,2012,98.27628
MUS,2013,97.72623
MUS,2014,93.22147
DJI,1999,0.41896
DJI,2000,0.56368
DJI,2001,0.52267
DJI,2002,0.61062
DJI,2004,1.5656
DJI,2006,1.52265
DJI,2007,2.32175
DJI,2008,2.32313
DJI,2009,2.23352
DJI,2011,3.76664
DJI,2012,3.26531
URY,1984,56.173
URY,2007,67.61036
URY,2008,69.41773
URY,2009,71.27041
URY,2010,71.98036
LSO,1980,62.60276
LSO,1981,62.89812
LSO,1982,67.07022
LSO,1983,66.5307
LSO,1984,67.48051
LSO,1985,69.90938
LSO,1986,70.3156
LSO,1987,72.17201
LSO,1988,73.55568
LSO,1989,72.92741
LSO,1990,71.75871
LSO,1991,73.31247
LSO,1992,73.60533
LSO,1993,71.18844
LSO,1994,72.33986
LSO,1995,71.23164
LSO,1996,71.43348
LSO,1998,63.27347
LSO,1999,59.38755
LSO,2000,80.20091
LSO,2001,80.2861
LSO,2002,80.49755
LSO,2003,80.61153
LSO,2004,78.10842
LSO,2005,77.21701
LSO,2006,77.36597
LSO,2007,74.93022
LSO,2008,75.9173
LSO,2009,76.57556
LSO,2010,78.50741
LSO,2011,80.17217
LSO,2012,81.60585
LSO,2013,79.58069
LSO,2014,80.24722
TCD,2010,0.93155
TCD,2011,0.87925
TCD,2012,0.94261
IRQ,1999,5.04968
IRQ,2000,5.22055
IRQ,2003,3.54957
IRQ,2004,5.86173
IRQ,2007,6.6118
SWE,1999,75.45808
SWE,2000,73.56483
SWE,2001,73.56087
SWE,2002,75.495
SWE,2003,82.01828
SWE,2004,90.9424
SWE,2005,94.21413
SWE,2006,91.5691
SWE,2008,96.7481
SWE,2009,94.46047
SWE,2010,94.96747
SWE,2011,94.81414
SWE,2012,94.71724
SWE,2013,94.99065
ISL,1998,86.14608
ISL,1999,84.26627
ISL,2000,82.79965
ISL,2001,82.48539
ISL,2002,84.9753
ISL,2003,86.593
ISL,2004,88.12107
ISL,2005,88.84414
ISL,2006,89.33781
ISL,2007,89.35121
ISL,2008,89.34013
ISL,2009,88.20398
ISL,2010,89.50453
ISL,2011,88.38543
ISL,2012,88.08198
COG,1999,1.60126
COG,2000,1.48996
COG,2001,1.07207
COG,2002,1.07752
COG,2003,1.07563
COG,2004,1.07344
COG,2005,1.03851
COG,2006,1.11319
COG,2007,1.07139
COG,2008,1.01406
COG,2009,1.12995
COG,2010,1.06782
COG,2011,0.98084
COG,2012,0.98417
MDG,1989,66.89751
MDG,1990,66.75087
MDG,1995,56.17956
MDG,1996,57.15688
MDG,1999,63.23344
MDG,2000,64.9494
MDG,2001,66.38847
MDG,2002,67.26867
MDG,2003,77.07133
DNK,1981,88.04108
DNK,1982,87.84094
DNK,1983,87.1107
DNK,1984,85.1461
DNK,1985,83.99273
DNK,1986,83.36546
DNK,1987,83.63569
DNK,1988,84.7149
DNK,1989,86.38514
DNK,1990,87.17767
DNK,1991,87.18818
DNK,1992,86.81436
DNK,1993,86.60667
DNK,1994,87.13433
DNK,1995,86.76986
DNK,1996,87.33878
DNK,1998,87.98638
DNK,2000,88.64723
DNK,2001,89.52707
DNK,2002,91.09999
DNK,2003,93.97193
DNK,2004,91.24975
DNK,2005,91.63655
DNK,2006,89.44451
DNK,2007,89.30364
DNK,2008,89.3834
DNK,2009,89.88238
DNK,2010,90.18886
DNK,2011,91.25513
DNK,2012,90.42643
DNK,2013,90.41728
BTN,1998,50.86105
BTN,1999,52.38131
BTN,2000,55.82796
BTN,2001,59.426
BTN,2005,72.33227
BTN,2006,76.35887
BTN,2008,82.27064
BTN,2009,86.79775
BTN,2010,88.73656
BTN,2011,89.46984
BTN,2012,90.71344
BTN,2013,87.58131
BTN,2014,86.52984
NGA,1999,67.25791
NGA,2000,70.37051
NGA,2004,70.58776
NGA,2005,70.84147
NGA,2006,70.71542
NGA,2007,77.01569
NGA,2008,69.23292
NGA,2009,69.97166
NGA,2010,69.34381
GHA,1999,60.16093
GHA,2000,63.89923
GHA,2001,58.92268
GHA,2002,61.58652
GHA,2003,61.66304
GHA,2004,59.84545
GHA,2005,66.18636
GHA,2006,66.34321
GHA,2007,72.06349
GHA,2008,77.65206
GHA,2009,76.17409
GHA,2011,83.60317
GHA,2012,80.37682
GHA,2013,86.97136
GHA,2014,88.70265
GHA,2015,91.32507
TTO,2000,50.05061
TTO,2001,52.11675
TTO,2004,69.22967
TTO,2005,70.00374
TTO,2007,66.87135
HUN,1994,91.59382
HUN,1995,90.54963
HUN,1996,78.45522
HUN,1997,87.02476
HUN,1998,86.7899
HUN,1999,87.16007
HUN,2000,87.84517
HUN,2001,88.63941
HUN,2002,89.17824
HUN,2003,88.64296
HUN,2004,88.66654
HUN,2005,89.30204
HUN,2006,90.45098
HUN,2007,90.16025
HUN,2008,91.98665
HUN,2009,92.93165
HUN,2010,93.17308
HUN,2011,92.53055
HUN,2012,91.3298
HUN,2013,90.85139
VEN,1999,1.01106
VEN,2000,1.01079
VEN,2001,1.00988
VEN,2002,1.0076
VEN,2003,1.00688
VEN,2004,1.0056
VEN,2005,1.00906
VEN,2006,1.00422
VEN,2007,1.00217
VEN,2008,1.00229
VEN,2009,1.00013
VEN,2010,0.99902
VEN,2011,0.99963
VEN,2012,0.97591
VEN,2013,0.97832
VEN,2014,0.99867
AFG,1993,28.65191
LVA,1999,0.97587
LVA,2008,0.99373
LVA,2009,1.00812
LVA,2010,1.01602
LVA,2011,1.01339
LVA,2012,1.00624
LVA,2013,1.00539
CRI,2011,75.2909
CRI,2012,74.64955
CRI,2013,75.731
CRI,2014,77.57023
PRI,2010,87.25739
PRI,2011,80.39738
PRI,2012,81.45715
PRI,2013,81.60752
IDN,2005,1.03315
IDN,2006,1.03509
IDN,2007,1.04859
IDN,2009,1.06569
IDN,2010,1.04285
IDN,2012,0.99346
IDN,2013,1.14766
STP,2003,11.87339
STP,2004,20.48838
STP,2005,29.14894
STP,2007,25.36369
STP,2008,25.05346
STP,2009,25.06298
STP,2010,30.35805
STP,2011,40.20525
STP,2014,53.82316
STP,2015,55.18163
ZAF,1998,5.54549
ZAF,1999,5.77115
ZAF,2000,16.02952
ZAF,2001,16.73819
ZAF,2002,15.07257
ZAF,2003,14.42334
OMN,2000,64.52284
OMN,2002,67.11727
OMN,2003,67.23848
OMN,2011,86.07231
BEL,1980,1.00515
BEL,1981,1.0084
BEL,1982,1.0033
BEL,1983,1.01247
BEL,1984,1.01421
BEL,1985,1.01486
BEL,1986,1.01195
BEL,1987,1.01443
BEL,1988,1.01527
BEL,1991,1.01935
BEL,1992,1.018
BEL,1993,0.99944
BEL,1994,0.99914
BEL,1995,0.9984
BEL,1996,0.999
BEL,1999,0.99997
BEL,2000,1.00163
BEL,2001,1.00112
BEL,2002,1.00109
BEL,2003,1.00025
BEL,2004,1.00421
BEL,2005,1.00427
BEL,2006,1.00252
BEL,2007,1.00482
BEL,2008,1.0048
BEL,2009,1.00384
BEL,2010,1.00475
BEL,2011,1.00517
BEL,2012,1.00329
BEL,2013,1.00349
DMA,1999,77.08598
DMA,2000,83.87143
DMA,2001,81.84823
DMA,2003,87.73487
DMA,2004,89.06502
DMA,2005,88.16772
DMA,2006,76.91341
DMA,2009,76.59367
DMA,2010,80.15759
DMA,2011,78.93563
ARG,1998,56.11747
ARG,1999,56.56188
ARG,2000,59.86932
ARG,2001,60.41663
ARG,2002,61.10787
ARG,2003,61.12581
ARG,2004,62.38581
ARG,2005,63.7287
ARG,2006,63.3008
ARG,2007,64.04146
ARG,2008,65.83591
ARG,2009,67.01581
ARG,2010,67.71022
ARG,2011,67.92156
ARG,2012,69.98824
SUR,2008,48.69435
SUR,2009,48.54099
SUR,2011,56.55584
SUR,2013,50.76995
SUR,2014,39.22655
MMR,2000,33.25861
MMR,2001,36.27721
MMR,2002,34.81994
MMR,2003,35.06905
MMR,2004,40.59335
MMR,2005,42.83293
MMR,2006,45.29755
MMR,2007,46.43955
MMR,2009,47.61447
MMR,2010,48.99809
MMR,2014,52.33364
MLT,2006,88.72338
MLT,2013,85.69777
MLT,2014,86.00832
NOR,1981,83.50872
NOR,1982,84.05924
NOR,1984,85.31371
NOR,1985,85.9269
NOR,1986,86.0291
NOR,1987,85.19352
NOR,1988,84.6041
NOR,1989,85.06368
NOR,1990,87.35096
NOR,1991,87.72846
NOR,1992,88.91467
NOR,1993,90.74299
NOR,1997,96.61031
NOR,1998,96.18656
NOR,1999,95.29044
NOR,2000,94.77692
NOR,2001,94.39774
NOR,2002,94.21145
NOR,2003,95.17286
NOR,2004,96.20594
NOR,2005,96.85547
NOR,2006,97.24655
NOR,2007,97.50737
NOR,2008,96.81666
NOR,2009,96.06467
NOR,2010,95.82794
NOR,2011,95.54154
NOR,2012,94.60175
NOR,2013,94.86361
HKG,2002,78.85654
HKG,2003,77.72077
HKG,2004,78.08209
HKG,2005,78.06987
HKG,2006,87.928
HKG,2007,87.13702
HKG,2008,88.93083
HKG,2009,88.08684
HKG,2010,87.98572
BEN,1999,2.70678
BEN,2000,4.08457
BEN,2003,2.99516
BEN,2004,2.81955
BEN,2005,3.45299
BEN,2011,9.27214
BEN,2012,9.72577
ZWE,1982,97.62598
ZWE,1984,98.88389
ZWE,1986,98.3234
ZWE,1998,81.38004
ZWE,1999,82.95998
ZWE,2000,83.82791
ZWE,2001,85.98662
ZWE,2002,82.91167
ZWE,2003,81.92897
ZWE,2012,88.71687
IRL,1980,93.85405
IRL,1981,91.21575
IRL,1982,88.45124
IRL,1983,86.60195
IRL,1986,85.68585
IRL,1987,86.46297
IRL,1988,87.57658
IRL,1989,88.38273
IRL,1990,89.00066
IRL,1991,88.35431
IRL,1992,87.43736
IRL,1993,87.157
IRL,1994,87.30607
IRL,1995,87.62247
IRL,1996,88.41112
IRL,1997,89.96406
IRL,1998,94.26084
IRL,2010,94.99865
IRL,2011,99.13452
IRL,2012,95.0914
IRL,2013,94.97009
SDN,2011,47.97689
SDN,2012,55.1484
SAU,2013,1.60974
SAU,2014,1.28982
MAR,1999,55.59546
MAR,2000,61.58275
MAR,2001,59.153
MAR,2002,63.94979
MAR,2003,59.74914
MAR,2004,58.52731
MAR,2005,60.98278
MAR,2006,62.06283
MAR,2007,63.28654
MAR,2008,60.66513
MAR,2010,60.89721
MAR,2011,64.56263
MAR,2012,58.53282
MAR,2013,56.44412
MAR,2014,58.97166
CHE,1999,73.05655
CHE,2000,71.44852
CHE,2001,70.51616
CHE,2002,71.40911
CHE,2003,72.29791
CHE,2004,72.80198
CHE,2005,73.55678
CHE,2006,74.97838
CHE,2007,73.97647
CHE,2008,73.53163
CHE,2009,74.0481
CHE,2010,76.02649
CHE,2011,75.93158
CHE,2012,76.29093
40326,1998,79.2768
40326,1999,80.03971
40326,2000,81.36496
40326,2001,82.95931
40326,2002,82.46494
40326,2003,82.57245
40326,2004,81.29612
40326,2005,80.97059
40326,2006,81.67278
40326,2007,82.28888
40326,2008,82.66491
40326,2009,82.30662
40326,2010,84.46454
40326,2011,86.18018
40326,2012,86.40561
40326,2013,88.37242
BDI,2009,5.96926
BDI,2010,5.37857
BDI,2011,4.04901
BDI,2012,4.31877
BDI,2013,4.64173
BDI,2014,5.46281
WSM,1999,67.63032
WSM,2000,64.67527
WSM,2001,46.99332
WSM,2014,61.98526
CHN,1987,0.91995
CHN,1992,0.94557
CHN,1993,0.95006
CHN,1994,0.9564
CHN,1995,0.96744
CHN,1996,0.97763
CHN,1997,0.98779
TZA,1980,69.86821
TZA,1981,68.59484
TZA,1982,63.71823
TZA,1983,62.473
TZA,1984,59.27858
TZA,1985,56.44038
TZA,1986,55.13037
TZA,1987,53.67842
TZA,1988,52.0428
TZA,1989,51.96134
TZA,1990,51.32411
TZA,1991,50.64376
TZA,1992,50.74325
TZA,1993,49.9795
TZA,1994,48.79242
TZA,1995,48.70762
TZA,1996,48.83927
TZA,1997,49.25691
TZA,1998,48.74523
TZA,1999,49.201
TZA,2000,52.80456
TZA,2001,57.46755
TZA,2002,72.33329
TZA,2003,80.72917
TZA,2004,85.01788
TZA,2005,89.28662
TZA,2006,94.59887
TZA,2008,95.63293
TZA,2010,88.71225
TZA,2012,84.20359
TZA,2013,80.89861
MWI,1998,26.00801
MWI,1999,28.74926
MWI,2000,29.62409
MWI,2001,26.7459
MWI,2002,25.80883
MWI,2004,23.52058
MWI,2005,22.81023
MWI,2006,24.17854
MWI,2007,24.41798
MWI,2008,26.52119
MWI,2009,26.97872
MWI,2010,28.33103
MWI,2011,29.29029
MWI,2012,29.70547
MWI,2013,32.02767
MWI,2014,32.94229
CAN,1998,65.25917
CAN,1999,63.52204
CAN,2000,63.30744
CAN,2008,69.80105
CAN,2009,71.2948
CAN,2010,70.75838
CAN,2011,70.89555
CAN,2012,72.08296
BGD,2003,10.59085
BGD,2004,9.96615
BGD,2009,10.88968
BGD,2010,12.58426
BGD,2011,22.55451
DOM,1999,27.59363
DOM,2000,28.95709
DOM,2002,28.19473
DOM,2003,27.83345
DOM,2004,26.48336
DOM,2005,29.23789
DOM,2006,29.61137
DOM,2007,29.0524
DOM,2008,30.74306
DOM,2009,35.31659
DOM,2010,35.66317
DOM,2011,34.99766
DOM,2012,36.2782
DOM,2013,40.1183
DOM,2014,41.91823
BLR,1995,0.9593
BLR,2009,0.9935
BLR,2010,0.99812
BLR,2011,0.99886
BLR,2012,1.00052
BLR,2013,1.01811
BLR,2014,1.00178
CAF,1981,55.27335
CAF,1982,56.92046
CAF,1983,58.59469
CAF,1986,61.15496
CAF,1987,50.73942
CAF,1988,48.44153
CAF,1989,48.50208
CAF,1990,57.4131
CAF,1991,53.10656
CAF,2005,48.3546
CAF,2006,48.69115
CAF,2007,57.13729
CAF,2008,66.31899
CAF,2009,66.88125
CAF,2010,69.3373
CAF,2011,67.39968
CAF,2012,70.55846
LBN,1997,83.00684
LBN,2003,94.13269
LBN,2004,91.43157
LBN,2005,86.9934
LBN,2006,84.57866
LBN,2007,85.77385
LBN,2008,86.62252
LBN,2009,87.3981
LBN,2010,88.45096
LBN,2011,87.7217
LBN,2012,84.4895
LBN,2013,83.41432
CYP,1999,1.0257
CYP,2000,1.0148
CYP,2001,1.00415
CYP,2002,1.00418
CYP,2003,1.0157
CYP,2004,1.01552
CYP,2005,0.98211
CYP,2006,0.98458
CYP,2007,0.99361
CYP,2008,0.99262
CYP,2009,1.00953
CYP,2010,1.01678
CYP,2011,1.00568
CYP,2012,0.99701
CYP,2013,1.00737
CYP,2014,1.01874
SVN,1995,92.81567
SVN,1996,94.6014
SVN,1997,95.50275
SVN,1998,95.54652
SVN,1999,94.72562
SVN,2000,92.66745
SVN,2001,94.46066
SVN,2002,94.93571
SVN,2003,96.03833
SVN,2004,98.02104
SVN,2005,97.69769
SVN,2006,97.20302
SVN,2007,98.0724
SVN,2008,97.83212
SVN,2009,97.44747
SVN,2010,97.27711
SVN,2011,96.81518
SVN,2012,97.25582
SVN,2013,96.87247
KAZ,2000,86.27322
KAZ,2001,89.39018
KAZ,2002,91.29424
KAZ,2003,91.9347
KAZ,2004,92.5843
KAZ,2005,91.13792
KAZ,2006,89.38772
KAZ,2007,89.13344
KAZ,2008,90.30526
KAZ,2009,89.94502
KAZ,2011,88.28487
KAZ,2012,86.74812
KAZ,2013,86.64632
KAZ,2014,87.09987
KAZ,2015,86.82455
BGR,1996,93.04356
BGR,1997,94.45905
BGR,1998,94.00147
BGR,1999,95.09471
BGR,2000,95.14543
BGR,2001,95.80185
BGR,2002,94.83055
BGR,2003,95.02722
BGR,2004,95.16244
BGR,2005,91.99951
BGR,2006,90.55217
BGR,2007,93.89226
BGR,2008,96.33172
BGR,2009,98.03521
BGR,2010,97.96184
BGR,2011,97.2878
BGR,2012,95.5693
BGR,2013,95.17849
BGR,2014,95.047
MKD,1998,93.95484
MKD,1999,93.62471
MKD,2000,90.91078
MKD,2001,91.41485
MKD,2002,90.88779
MKD,2003,88.94714
MKD,2004,88.16408
MKD,2005,87.32565
MKD,2006,85.67691
MKD,2007,83.86423
MKD,2008,82.66569
MKD,2009,82.40836
MKD,2010,82.94027
MKD,2012,82.46339
THA,2006,81.31555
THA,2007,85.49662
THA,2008,89.139
THA,2009,99.19665
THA,2010,97.96074
THA,2011,99.62723
COM,1983,86.3325
COM,1986,81.57956
COM,1987,73.66441
COM,1994,67.64506
COM,1999,60.11501
COM,2000,66.85522
COM,2007,78.27015
COM,2013,83.21599
ESP,2013,0.99824
KNA,1985,0.89932
KNA,1986,0.96707
KNA,2003,1.02494
KNA,2004,1.05514
KNA,2005,1.0237
KNA,2007,1.00861
KNA,2008,1.00434
KNA,2009,1.02349
KNA,2010,1.00175
KNA,2011,1.02942
KNA,2012,1.02944
KNA,2013,1.03124
KNA,2014,1.03098
STP,1983,0.98681
STP,1984,0.98526
STP,1988,0.98929
STP,1999,0.97619
STP,2007,1.01541
STP,2008,1.0071
STP,2009,1.03605
STP,2010,1.0208
STP,2013,1.00476
STP,2014,0.99272
STP,2015,0.97247
BHS,1980,97.2161
BHS,1981,100
BHS,1984,95.92695
BHS,1992,88.53601
BHS,1993,88.8792
BHS,1994,92.61351
BHS,1999,90.76438
BHS,2004,93.76456
BHS,2005,98.11727
BHS,2006,96.5744
BHS,2007,98.26233
BHS,2008,98.24524
BHS,2009,95.87708
BHS,2010,97.52022
PHL,1981,93.62503
PHL,1982,92.11566
PHL,1983,90.62868
PHL,1984,93.27674
PHL,1986,93.71838
PHL,1987,94.80649
PHL,1988,95.42336
PHL,1989,96.90648
PHL,1990,99.30567
PHL,1998,93.3393
PHL,1999,88.64071
PHL,2001,88.73233
PHL,2002,88.47296
PHL,2003,89.01623
PHL,2004,88.36744
PHL,2005,87.54809
PHL,2006,85.84204
PHL,2007,86.215
PHL,2008,87.28529
PHL,2009,89.31235
PHL,2013,94.24496
HND,1980,77.22431
HND,1982,88.00633
HND,1983,90.39241
HND,1984,91.77336
HND,1986,92.67737
HND,1991,88.72568
HND,1993,89.86889
HND,2000,88.95222
HND,2003,91.71567
HND,2004,92.62083
HND,2005,91.74593
HND,2006,96.42494
HND,2007,92.82357
HND,2008,97.06765
HND,2009,97.47912
HND,2010,96.97876
HND,2011,98.04075
HND,2012,97.89375
HND,2013,94.3315
HND,2014,94.15546
VCT,1984,36.89933
VCT,2000,67.91681
VCT,2001,67.97607
VCT,2002,72.76261
VCT,2003,71.94728
VCT,2004,75.62126
VCT,2005,72.85701
VCT,2008,90.40179
VCT,2009,88.98139
VCT,2010,85.18728
TCA,2003,58.87097
TCA,2004,61.64122
TCA,2005,67.30769
ATG,2007,69.74952
ATG,2008,72.86465
ATG,2011,64.59754
ATG,2012,75.20548
ATG,2014,75.78875
MMR,2000,33.16193
MMR,2001,37.88247
MMR,2002,36.48232
MMR,2003,36.90132
MMR,2004,42.22224
MMR,2005,43.73902
MMR,2006,46.14684
MMR,2007,46.79568
MMR,2008,48.22867
MMR,2009,47.67154
MMR,2010,48.25896
MMR,2014,52.45429
FRA,1999,1.00089
FRA,2000,0.99954
