iso_code,year,rateofoutofschoolMF
ISR,2004,2.33667
ISR,2005,2.46097
ISR,2006,2.93712
ISR,2007,2.70768
ISR,2008,2.73486
ISR,2009,3.03217
ISR,2010,2.61453
ISR,2011,2.97715
ISR,2012,2.32461
ISR,2013,2.75042
NZL,1970,0.10125
NZL,1971,0.29597
NZL,1972,0.02091
NZL,1973,0.88379
NZL,1974,0.75609
NZL,1975,0.45983
NZL,1976,0.34029
NZL,1977,0.41898
NZL,1978,0.54952
NZL,1979,0.57114
NZL,1980,0.52004
NZL,1981,0.67471
NZL,1982,0.78658
NZL,1983,1.15588
NZL,1984,0.49871
NZL,1985,0.43479
NZL,1986,0.26085
NZL,1987,0.15834
NZL,1988,0.09456
NZL,1989,0.17389
NZL,1990,0.47514
NZL,1991,1.1055
NZL,1992,2.55205
NZL,1994,2.96624
NZL,1995,1.61436
NZL,1996,1.15718
NZL,1997,0.24522
NZL,1998,0.46146
NZL,1999,0.60212
NZL,2000,1.09127
NZL,2001,2.75911
NZL,2002,3.16486
NZL,2003,1.94197
NZL,2004,1.7304
NZL,2005,0.89813
NZL,2006,0.83476
NZL,2007,0.46976
NZL,2008,0.34465
NZL,2009,0.54068
NZL,2010,0.53079
NZL,2011,0.94757
NZL,2012,1.57677
NZL,2013,1.65421
MHL,2002,1.96699
MHL,2011,0.2918
TUR,1974,15.25245
TUR,1985,9.35184
TUR,1986,8.57603
TUR,1987,9.02323
TUR,1988,7.42874
TUR,1989,7.4226
TUR,1990,5.62141
TUR,1991,6.19945
TUR,1992,5.91824
TUR,1993,8.22167
TUR,1994,8.94076
TUR,1995,9.44563
TUR,1997,8.83201
TUR,1999,5.7038
TUR,2000,4.16464
TUR,2001,3.62243
TUR,2002,3.29023
TUR,2003,2.8516
TUR,2004,2.52317
TUR,2005,2.21086
TUR,2006,1.86337
TUR,2007,1.39243
TUR,2008,2.00173
TUR,2009,4.38056
TUR,2010,3.67413
TUR,2011,4.62163
TUR,2012,6.22152
TUR,2013,6.82015
SUR,1977,6.12131
SUR,1978,4.68801
SUR,1985,1.05483
SUR,1987,1.42941
SUR,1988,1.26204
SUR,2005,11.60743
SUR,2006,9.00241
SUR,2007,12.62412
SUR,2008,7.63636
SUR,2009,4.97842
SUR,2011,2.93599
SUR,2013,16.19459
SUR,2014,8.60006
NPL,1983,40.55124
NPL,1984,39.35154
NPL,1988,33.37893
NPL,1999,33.67556
NPL,2000,27.38813
NPL,2003,19.5982
NPL,2004,18.91436
NPL,2011,1.36491
NPL,2012,0.42052
NPL,2013,1.16924
NPL,2014,5.33847
NPL,2015,2.87345
SYC,1979,15.95893
SYC,1993,12.08858
SYC,1994,9.13392
SYC,1995,8.32813
SYC,1996,7.94228
SYC,1998,0.55551
SYC,2000,6.85292
SYC,2001,13.89605
SYC,2002,6.51316
SYC,2003,4.71685
SYC,2004,4.48072
SYC,2005,4.49395
SYC,2014,5.31496
MDA,2000,7.43926
MDA,2001,4.41345
MDA,2002,4.03607
MDA,2003,3.36112
MDA,2004,3.3709
MDA,2005,6.628
MDA,2006,9.36552
MDA,2007,9.9883
MDA,2008,9.53647
MDA,2009,9.96614
MDA,2010,9.89486
MDA,2011,9.4221
MDA,2012,9.47183
MDA,2013,9.42009
MSR,2004,0.54735
MSR,2005,1.79554
MSR,2006,0.65058
MSR,2007,3.81674
PHL,1976,3.20571
PHL,1979,3.80774
PHL,1981,6.82837
PHL,1982,6.81297
PHL,1983,8.4121
PHL,1984,9.10901
PHL,1985,5.58455
PHL,1986,6.20511
PHL,1987,5.95653
PHL,1988,3.93707
PHL,1989,2.45605
PHL,1990,1.55735
PHL,1992,4.46823
PHL,1993,5.41515
PHL,1994,7.04126
PHL,1996,4.31839
PHL,1998,8.195
PHL,1999,11.05829
PHL,2001,10.36754
PHL,2002,9.93369
PHL,2003,9.63642
PHL,2004,10.22978
PHL,2005,11.00452
PHL,2006,12.62842
PHL,2007,12.29631
PHL,2008,10.94065
PHL,2009,8.74103
PHL,2013,3.24904
ITA,1973,0.50605
ITA,1976,1.60927
ITA,1979,0.45079
ITA,1985,0.85642
ITA,1995,2.80269
ITA,1996,1.7136
ITA,1997,0.9942
ITA,1999,0.08975
ITA,2000,0.24883
ITA,2001,0.33206
ITA,2002,0.42274
ITA,2003,0.46976
ITA,2004,0.52301
ITA,2005,0.69825
ITA,2006,0.78789
ITA,2007,0.84978
ITA,2008,0.90135
ITA,2009,0.85251
ITA,2010,0.74507
ITA,2011,1.01045
ITA,2012,0.68063
ITA,2013,0.54147
ROU,1993,26.26371
ROU,1994,18.05733
ROU,1995,12.26635
ROU,1996,9.76234
ROU,1997,8.89187
ROU,1998,4.64354
ROU,1999,7.2231
ROU,2000,7.69002
ROU,2001,8.1435
ROU,2002,5.84282
ROU,2003,2.74516
ROU,2004,1.06512
ROU,2005,2.22627
ROU,2006,4.55527
ROU,2007,4.76017
ROU,2008,5.35193
ROU,2009,5.66286
ROU,2010,6.44418
ROU,2011,7.2991
ROU,2012,8.53031
HRV,1998,16.00157
HRV,1999,7.42215
HRV,2000,6.09194
HRV,2001,3.83457
HRV,2002,1.72775
HRV,2003,0.38938
HRV,2005,1.09561
HRV,2006,1.13949
HRV,2007,1.20622
HRV,2008,2.88183
HRV,2009,8.63345
HRV,2010,5.39896
HRV,2011,3.17247
HRV,2012,1.59239
ARM,2002,12.68287
ARM,2003,14.35458
ARM,2005,12.44697
ARM,2006,10.03313
ARM,2007,7.05162
LIE,2003,0.77146
LIE,2004,0.56815
LIE,2006,1.14833
LIE,2007,1.09785
LIE,2008,0.7824
LIE,2009,1.4796
LIE,2010,0.81508
LIE,2011,1.30276
LIE,2012,1.52071
FRA,1971,2.85482
FRA,1972,2.74543
FRA,1973,2.52094
FRA,1974,2.07499
FRA,1976,2.47376
FRA,1977,2.23903
FRA,1979,0.11947
FRA,1980,0.24761
FRA,1981,
FRA,1982,1.42053
FRA,1983,3.699
FRA,1985,4.24026
FRA,1986,1.3612
FRA,1987,0.12156
FRA,1990,0.04146
FRA,1991,0.04598
FRA,1992,0.40605
FRA,1993,2.00977
FRA,1994,2.24294
FRA,1995,1.2788
FRA,1996,0.28586
FRA,1997,0.45168
FRA,1999,0.36366
FRA,2000,0.42679
FRA,2001,0.39928
FRA,2002,0.41792
FRA,2003,0.57357
FRA,2004,0.94115
FRA,2005,0.70882
FRA,2006,0.80493
FRA,2007,0.79221
FRA,2008,0.85081
FRA,2009,0.75775
FRA,2010,0.7434
FRA,2011,0.95745
FRA,2012,1.06722
FRA,2013,0.66012
URY,1983,13.4565
URY,1984,13.227
URY,1985,11.74605
URY,1986,11.35237
URY,1987,12.19789
URY,1991,8.00263
URY,1992,6.04188
URY,1993,5.34485
URY,1994,6.96576
URY,1995,7.45711
URY,1996,7.95492
URY,1997,7.80574
URY,2005,2.43621
URY,2006,0.05652
URY,2007,1.90558
URY,2008,0.74441
URY,2009,0.55466
URY,2010,0.1576
BRB,1971,13.5575
BRB,1972,11.94082
BRB,1973,11.27367
BRB,1976,1.18055
BRB,1977,1.66707
BRB,1978,1.76925
BRB,1979,1.12382
BRB,1981,5.39135
BRB,1982,5.49675
BRB,1983,3.6808
BRB,1989,0.29479
BRB,1990,2.39682
BRB,1992,10.2699
BRB,1999,2.81721
BRB,2000,4.43777
BRB,2001,5.38093
BRB,2002,8.06585
BRB,2003,8.31483
BRB,2004,9.50619
BRB,2005,9.72216
BRB,2006,7.92179
BRB,2007,5.19928
BRB,2008,3.18979
BRB,2009,6.16263
BRB,2010,4.91948
BRB,2011,6.38363
BRB,2014,8.51318
PRT,1973,11.59362
PRT,1974,11.54179
PRT,1976,7.20758
PRT,1977,6.12808
PRT,1978,3.591
PRT,1980,3.88545
PRT,1981,3.29257
PRT,1984,2.04985
PRT,1985,0.54907
PRT,1986,0.35726
PRT,1987,0.49755
PRT,1990,0.27945
PRT,1991,0.92199
PRT,1992,0.36452
PRT,1993,0.25895
PRT,1994,0.9161
PRT,1995,0.52896
PRT,1996,0.43069
PRT,2009,0.62106
PRT,2010,0.52191
PRT,2011,0.98399
PRT,2012,0.90155
PRT,2013,1.03725
SMR,2009,8.00237
SMR,2010,5.85917
SMR,2012,6.93539
IND,1971,38.6847
IND,1990,22.54797
IND,2000,15.86346
IND,2001,15.93691
IND,2002,16.13001
IND,2003,11.29694
IND,2007,3.03344
IND,2008,3.01296
IND,2009,4.35639
IND,2010,3.80719
IND,2011,4.23701
IND,2013,5.01529
PSE,1999,9.66415
PSE,2000,9.09995
PSE,2001,10.94075
PSE,2002,11.1233
PSE,2003,11.95043
PSE,2004,13.93409
PSE,2005,16.36451
PSE,2006,15.8229
PSE,2007,16.06943
PSE,2008,14.04126
PSE,2009,12.27029
PSE,2010,10.98313
PSE,2011,10.13031
PSE,2012,7.49289
PSE,2013,7.64026
PSE,2014,7.04634
MWI,1999,3.28628
MWI,2002,1.45525
MWI,2004,1.82303
MWI,2005,1.77214
MWI,2006,2.38369
MWI,2007,6.83379
MWI,2008,2.33821
MWI,2009,1.93818
CHL,2007,2.3599
CHL,2008,2.81293
CHL,2009,5.26024
CHL,2010,4.94833
CHL,2011,6.28748
CHL,2012,6.85585
CHL,2013,7.48634
TGO,1971,48.62909
TGO,1972,47.62129
TGO,1978,29.5973
TGO,1979,28.39019
TGO,1980,28.09847
TGO,1982,30.73777
TGO,1983,33.13133
TGO,1984,40.12729
TGO,1985,41.98581
TGO,1986,46.43942
TGO,1987,37.3517
TGO,1988,36.95481
TGO,1989,36.69355
TGO,1990,35.51009
TGO,1991,33.02511
TGO,1994,37.30393
TGO,1995,28.72329
TGO,1996,21.3299
TGO,1997,23.76291
TGO,1999,11.45074
TGO,2000,14.97364
TGO,2001,12.35255
TGO,2002,9.04789
TGO,2003,11.25044
TGO,2004,8.56557
TGO,2005,9.11227
TGO,2006,6.69741
TGO,2007,10.003
TGO,2008,8.53213
TGO,2014,6.97446
BTN,1978,77.18552
BTN,1979,74.39137
BTN,1998,45.00598
BTN,1999,43.86399
BTN,2000,40.83432
BTN,2001,37.29005
BTN,2005,27.05964
BTN,2006,23.27616
BTN,2008,17.93624
BTN,2009,13.48545
BTN,2010,11.50838
BTN,2011,10.88221
BTN,2012,9.28151
BTN,2013,10.83776
BTN,2014,11.01713
MUS,1972,22.04895
MUS,1973,21.51176
MUS,1974,20.92198
MUS,1975,19.94432
MUS,1976,19.8876
MUS,1977,16.40427
MUS,1978,18.6961
MUS,1979,21.39527
MUS,1980,20.73886
MUS,1981,17.42575
MUS,1982,11.48862
MUS,1983,8.36689
MUS,1984,5.18166
MUS,1985,0.09101
MUS,1986,1.58642
MUS,1987,0.35002
MUS,1988,0.54505
MUS,1989,0.67378
MUS,1990,2.82191
MUS,1991,7.37824
MUS,1993,7.23784
MUS,1994,6.26187
MUS,1995,5.31762
MUS,1996,3.01907
MUS,1997,2.09718
MUS,1998,4.12099
MUS,1999,7.24317
MUS,2000,6.77341
MUS,2001,7.24635
MUS,2002,5.66354
MUS,2003,6.27146
MUS,2004,5.61946
MUS,2005,3.97911
MUS,2006,3.96953
MUS,2007,3.50054
MUS,2008,3.35179
MUS,2009,3.34008
MUS,2010,3.49131
MUS,2011,3.26429
MUS,2012,6.04798
MUS,2013,3.66265
MUS,2014,3.44673
CMR,1971,37.8044
CMR,1972,38.89001
CMR,1973,40.63745
CMR,1974,42.71913
CMR,1975,36.38789
CMR,1976,34.94885
CMR,1977,36.19945
CMR,1978,34.90693
CMR,1979,33.99407
CMR,1980,33.74293
CMR,1988,27.16996
CMR,1990,27.97975
CMR,1991,29.8698
CMR,2008,17.77666
CMR,2009,14.9463
CMR,2012,5.93777
CMR,2014,5.29685
GMB,1971,75.93332
GMB,1972,76.69894
GMB,1973,75.72059
GMB,1974,75.50611
GMB,1975,74.56365
GMB,1976,73.26956
GMB,1977,68.97569
GMB,1978,66.05101
GMB,1979,62.48745
GMB,1980,57.97599
GMB,1981,49.33256
GMB,1982,45.734
GMB,1983,42.5117
GMB,1984,40.90731
GMB,1985,38.32813
GMB,1986,38.92799
GMB,1990,52.20703
GMB,1992,54.0059
GMB,1993,50.6948
GMB,1996,40.53628
GMB,1998,36.48302
GMB,1999,24.89644
GMB,2000,27.2373
GMB,2001,26.26621
GMB,2002,28.31941
GMB,2003,24.59115
GMB,2004,24.42526
GMB,2005,27.26152
GMB,2006,22.82568
GMB,2007,23.08394
GMB,2008,27.4936
GMB,2010,29.47488
GMB,2011,29.63321
GMB,2012,27.28725
GMB,2013,31.39566
GMB,2014,30.96132
SYR,1971,27.10864
SYR,1973,18.01491
SYR,1974,16.32566
SYR,1975,16.18104
SYR,1976,15.46135
SYR,1977,14.57524
SYR,1978,14.80887
SYR,1979,14.97647
SYR,1980,14.06057
SYR,1981,14.03781
SYR,1982,13.76469
SYR,1983,13.32483
SYR,1984,11.48004
SYR,1985,9.98803
SYR,1986,8.33614
SYR,1987,4.93967
SYR,1988,5.06164
SYR,1989,4.72393
SYR,1990,5.02297
SYR,1991,4.22946
SYR,1992,3.83075
SYR,1993,3.78663
SYR,1994,3.5601
SYR,1995,3.52853
SYR,1996,3.61241
SYR,1997,4.0906
SYR,1998,3.16841
SYR,1999,3.46832
SYR,2000,3.13788
SYR,2001,2.47158
SYR,2002,2.29633
SYR,2003,1.61547
SYR,2004,0.99658
SYR,2005,0.79742
SYR,2006,0.93111
SYR,2007,1.02838
SYR,2008,0.97554
SYR,2009,1.08268
SYR,2013,29.13291
GNB,1981,58.25819
GNB,1982,49.77864
GNB,1984,51.95896
GNB,1985,52.08923
GNB,1987,60.28503
GNB,1988,61.62433
GNB,2000,53.29703
GNB,2010,30.76904
MAR,1971,63.29674
MAR,1972,62.27012
MAR,1973,61.96477
MAR,1975,59.12563
MAR,1976,56.21395
MAR,1977,52.64727
MAR,1978,49.39601
MAR,1979,46.95217
MAR,1980,44.28471
MAR,1981,41.57578
MAR,1982,41.1995
MAR,1983,38.82201
MAR,1984,36.27851
MAR,1985,37.52244
MAR,1986,39.23425
MAR,1987,41.20223
MAR,1988,42.88774
MAR,1989,44.98061
MAR,1990,44.1541
MAR,1991,44.52355
MAR,1992,44.04934
MAR,1993,41.95833
MAR,1994,39.39112
MAR,1995,36.64389
MAR,1996,34.41091
MAR,1997,32.91619
MAR,1998,33.73826
MAR,1999,28.84638
MAR,2000,24.06772
MAR,2001,20.14847
MAR,2002,15.92637
MAR,2003,14.63221
MAR,2004,14.78729
MAR,2005,13.76002
MAR,2006,12.37765
MAR,2007,10.97006
MAR,2008,9.83646
MAR,2009,9.29877
MAR,2010,5.08262
MAR,2011,2.65874
MAR,2012,2.13855
MAR,2013,1.39329
MAR,2014,1.07683
GBR,1971,1.838
GBR,1972,2.69926
GBR,1973,3.6525
GBR,1974,4.1463
GBR,1975,4.23867
GBR,1976,4.15813
GBR,1977,3.84926
GBR,1978,3.77778
GBR,1979,3.60697
GBR,1980,2.24492
GBR,1981,2.36834
GBR,1982,3.32211
GBR,1983,4.90442
GBR,1984,5.36659
GBR,1985,6.43444
GBR,1986,4.81125
GBR,1987,1.98529
GBR,1988,0.31054
GBR,1989,0.28082
GBR,1990,0.20684
GBR,1991,1.79765
GBR,1992,3.32997
GBR,1998,0.10207
GBR,1999,0.05031
GBR,2000,0.04765
GBR,2001,0.0558
GBR,2002,0.20921
GBR,2003,0.09185
GBR,2004,0.71367
GBR,2005,0.00561
GBR,2006,0.38007
GBR,2007,2.29709
GBR,2008,0.93191
GBR,2009,1.26997
GBR,2010,0.577
GBR,2011,0.26185
GBR,2012,0.19886
GBR,2013,0.17254
DEU,1999,0.02877
DEU,2000,0.12419
DEU,2001,0.14534
DEU,2002,0.07213
DEU,2003,0.25131
DEU,2004,0.19484
DEU,2005,0.24999
DEU,2006,0.37765
DEU,2007,0.22015
DEU,2008,0.39934
DEU,2009,0.43779
DEU,2010,0.38773
DEU,2011,0.35791
DEU,2012,0.40427
DEU,2013,0.15203
JPN,1971,0.08566
JPN,1972,0.51046
JPN,1973,1.08703
JPN,1974,2.61467
JPN,1975,1.25986
JPN,1976,0.09635
JPN,1977,0.10919
JPN,1978,0.08789
JPN,1979,0.05395
JPN,1980,0.06442
JPN,1981,0.04399
JPN,1982,0.1835
JPN,1983,0.62311
JPN,1984,0.47809
JPN,1985,0.08475
JPN,1986,0.0884
JPN,1987,0.07814
JPN,1988,0.06263
JPN,1989,0.03599
JPN,1990,0.0301
JPN,1991,0.0351
JPN,1992,0.03076
JPN,1994,0.04119
JPN,1995,0.04083
JPN,1998,0.0079
JPN,1999,
JPN,2000,0.02979
JPN,2001,0.02535
JPN,2002,0.02465
JPN,2003,
JPN,2004,0.03344
JPN,2005,
JPN,2006,0.02379
JPN,2007,
JPN,2008,0.01785
JPN,2009,0.02735
JPN,2010,0.05649
JPN,2011,0.05001
JPN,2012,0.05137
JPN,2013,0.05
EGY,1971,35.55984
EGY,1972,35.08726
EGY,1973,35.07842
EGY,1978,31.60149
EGY,1994,13.95192
EGY,1997,12.50901
EGY,1999,12.62933
EGY,2000,11.60461
EGY,2001,9.89329
EGY,2002,8.19067
EGY,2003,6.18788
EGY,2004,3.78349
EGY,2005,3.16297
EGY,2006,4.41523
EGY,2007,1.83615
EGY,2009,1.39192
EGY,2010,0.92628
EGY,2011,2.10652
EGY,2012,1.6825
EGY,2013,0.1107
TCA,2003,24.8366
TCA,2004,15.61256
TCA,2005,19.29612
LTU,1998,2.1213
LTU,1999,2.08816
LTU,2000,2.1186
LTU,2001,1.9988
LTU,2002,2.01438
LTU,2003,4.05916
LTU,2004,7.95976
LTU,2005,8.9393
LTU,2006,6.99457
LTU,2007,3.7734
LTU,2008,1.06419
LTU,2009,0.74429
LTU,2010,0.69241
LTU,2011,1.84822
LTU,2012,1.4316
LTU,2013,0.27049
VEN,1971,27.6223
VEN,1972,28.0938
VEN,1973,28.81427
VEN,1974,30.21686
VEN,1975,29.34894
VEN,1976,26.20522
VEN,1977,24.24613
VEN,1978,22.00368
VEN,1979,20.29632
VEN,1999,15.02231
VEN,2000,12.52167
VEN,2001,9.85881
VEN,2002,6.88201
VEN,2003,8.19093
VEN,2004,7.89241
VEN,2005,9.02622
VEN,2006,8.23814
VEN,2007,7.13418
VEN,2008,8.95921
VEN,2009,6.96291
VEN,2010,6.13544
VEN,2011,6.12402
VEN,2012,6.08486
VEN,2013,6.79672
VEN,2014,7.02107
BEL,1977,2.38737
BEL,1979,0.76519
BEL,1980,0.30558
BEL,1981,1.64417
BEL,1982,1.80035
BEL,1983,5.16884
BEL,1984,6.05501
BEL,1985,6.70852
BEL,1986,5.55799
BEL,1987,4.43171
BEL,1988,3.42312
BEL,1991,4.05261
BEL,1992,5.56254
BEL,1993,3.06465
BEL,1994,3.71112
BEL,1995,3.66427
BEL,1996,3.1575
BEL,1999,0.96093
BEL,2000,0.80929
BEL,2001,0.88856
BEL,2002,0.85897
BEL,2003,1.68821
BEL,2004,3.21683
BEL,2005,3.35163
BEL,2006,2.74276
BEL,2007,1.66538
BEL,2008,1.00188
BEL,2009,0.97891
BEL,2010,1.26104
BEL,2011,1.22764
BEL,2012,0.85263
BEL,2013,0.79157
LVA,1999,2.83953
LVA,2008,3.06071
LVA,2009,1.81542
LVA,2010,1.85421
LVA,2011,1.83915
LVA,2012,1.61515
LVA,2013,1.53333
IRQ,1971,42.87905
IRQ,1972,40.32644
IRQ,1973,37.72012
IRQ,1974,35.27635
IRQ,1975,35.47996
IRQ,1976,27.46882
IRQ,1977,26.17141
IRQ,1978,24.54961
IRQ,1979,10.03835
IRQ,1980,6.49119
IRQ,1981,7.27115
IRQ,1983,11.6002
IRQ,1985,12.57899
IRQ,1986,11.89914
IRQ,1987,10.15542
IRQ,1988,9.11686
IRQ,1989,10.28469
IRQ,1993,22.02598
IRQ,1996,24.45714
IRQ,1999,10.53286
IRQ,2000,11.58092
IRQ,2003,5.75382
IRQ,2004,6.98254
IRQ,2007,7.6883
TZA,1976,51.79121
TZA,1980,30.13179
TZA,1981,31.40516
TZA,1982,36.28177
TZA,1983,37.527
TZA,1984,40.72142
TZA,1985,43.55962
TZA,1986,44.86963
TZA,1987,46.32158
TZA,1988,47.9572
TZA,1989,48.03866
TZA,1990,48.67589
TZA,1991,49.35624
TZA,1992,49.25675
TZA,1993,50.0205
TZA,1994,51.20758
TZA,1995,51.29238
TZA,1996,51.16073
TZA,1997,50.74309
TZA,1998,51.22445
TZA,1999,50.7667
TZA,2000,47.16206
TZA,2001,42.49637
TZA,2002,27.6201
TZA,2003,19.21302
TZA,2004,14.9068
TZA,2005,10.59131
TZA,2006,5.23212
TZA,2008,4.13332
TZA,2010,10.8832
TZA,2012,15.14406
TZA,2013,18.08092
COM,1983,13.6675
COM,1986,18.42044
COM,1987,26.33559
COM,1994,32.35494
COM,1999,39.88499
COM,2000,33.14478
COM,2007,21.72985
COM,2013,14.72958
ZWE,1982,2.37402
ZWE,1984,1.11611
ZWE,1986,1.6766
ZWE,1998,18.61996
ZWE,1999,16.39457
ZWE,2000,15.47049
ZWE,2001,13.29438
ZWE,2002,16.42421
ZWE,2003,17.38593
ZWE,2012,10.88974
BLZ,1999,0.80297
BLZ,2000,3.66911
BLZ,2001,6.47157
BLZ,2003,6.12793
BLZ,2004,4.52985
BLZ,2005,4.92783
BLZ,2006,4.28445
BLZ,2007,4.70314
BLZ,2008,3.71667
BLZ,2009,2.87107
BLZ,2010,1.9838
BLZ,2011,2.32138
BLZ,2012,0.43104
BLZ,2013,1.11237
BLZ,2014,3.46725
CAF,1971,50.1781
CAF,1972,47.67894
CAF,1973,45.50513
CAF,1977,49.35023
CAF,1978,49.52199
CAF,1981,44.72665
CAF,1982,43.07954
CAF,1983,41.40531
CAF,1986,38.84504
CAF,1987,49.26058
CAF,1988,51.55847
CAF,1989,51.49792
CAF,1990,42.5869
CAF,1991,46.89344
CAF,2005,51.53027
CAF,2006,51.18037
CAF,2007,42.86271
CAF,2008,33.52298
CAF,2009,32.87221
CAF,2010,30.30894
CAF,2011,32.23491
CAF,2012,29.15933
BHS,1971,
BHS,1972,0.08075
BHS,1973,3.62817
BHS,1974,0.60696
BHS,1975,
BHS,1976,1.14758
BHS,1980,2.7839
BHS,1981,
BHS,1984,4.07305
BHS,1992,11.46399
BHS,1993,11.1208
BHS,1994,7.38649
BHS,1999,8.71074
BHS,2004,5.60269
BHS,2005,1.42015
BHS,2006,2.87018
BHS,2007,1.33621
BHS,2008,1.38931
BHS,2009,3.80885
BHS,2010,2.19414
VAT,1970,
VAT,1971,
VAT,1972,
VAT,1973,
VAT,1974,
VAT,1975,
VAT,1976,
VAT,1977,
VAT,1978,
VAT,1979,
VAT,1980,
VAT,1981,
VAT,1982,
VAT,1983,
VAT,1984,
VAT,1985,
VAT,1986,
VAT,1987,
VAT,1988,
VAT,1989,
VAT,1990,
VAT,1991,
VAT,1992,
VAT,1993,
VAT,1994,
VAT,1995,
VAT,1996,
VAT,1997,
VAT,1998,
VAT,1999,
VAT,2000,
VAT,2001,
VAT,2002,
VAT,2003,
VAT,2004,
VAT,2005,
VAT,2006,
VAT,2007,
VAT,2008,
VAT,2009,
VAT,2010,
VAT,2011,
VAT,2012,
VAT,2013,
VAT,2014,
VAT,2015,
SEN,1978,68.9388
SEN,1979,66.44556
SEN,1980,65.39908
SEN,1981,64.22398
SEN,1982,62.57017
SEN,1983,60.70529
SEN,1984,59.9636
SEN,1985,59.31631
SEN,1986,54.7387
SEN,1988,54.11715
SEN,1989,54.73969
SEN,1990,55.3181
SEN,1992,55.21831
SEN,1994,54.27357
SEN,1996,50.28261
SEN,1997,46.33055
SEN,1998,44.0217
SEN,1999,45.24108
SEN,2000,42.17229
SEN,2003,35.39092
SEN,2004,37.31476
SEN,2005,36.24008
SEN,2006,33.84066
SEN,2007,31.31736
SEN,2008,30.61312
SEN,2009,30.43242
SEN,2010,29.78205
SEN,2011,29.50313
SEN,2012,26.79481
SEN,2014,27.16137
NAM,1989,20.74786
NAM,1990,20.57744
NAM,1992,17.24632
NAM,1994,15.01589
NAM,1995,14.32741
NAM,1996,15.08621
NAM,1997,14.17108
NAM,1998,12.47479
NAM,1999,12.27149
NAM,2000,10.76214
NAM,2001,10.02253
NAM,2002,8.73193
NAM,2003,8.98884
NAM,2004,11.5417
NAM,2005,11.73285
NAM,2006,14.38921
NAM,2007,12.01579
NAM,2008,12.82476
NAM,2009,13.03912
NAM,2010,13.22883
NAM,2012,11.41355
NAM,2013,9.34468
SWE,1976,0.56078
SWE,1982,3.74273
SWE,1987,1.78759
SWE,1988,1.54059
SWE,1989,1.18335
SWE,1990,0.44311
SWE,1991,0.23563
SWE,1992,0.15134
SWE,1993,0.37395
SWE,1994,0.10885
SWE,1995,1.15904
SWE,1996,0.19734
SWE,1997,0.17614
SWE,1999,0.23165
SWE,2000,0.57449
SWE,2001,0.2754
SWE,2002,0.47778
SWE,2003,0.84061
SWE,2004,3.05154
SWE,2005,4.5415
SWE,2006,4.85733
SWE,2007,3.71466
SWE,2008,1.52192
SWE,2009,0.67004
SWE,2010,0.62033
SWE,2011,0.52594
SWE,2012,0.40899
SWE,2013,0.31734
BWA,1970,56.36133
BWA,1971,59.12868
BWA,1972,57.51996
BWA,1973,54.05899
BWA,1974,49.76061
BWA,1975,43.30126
BWA,1976,38.76232
BWA,1977,34.46367
BWA,1978,33.4129
BWA,1979,31.65401
BWA,1980,27.33804
BWA,1981,22.99881
BWA,1983,19.09375
BWA,1984,18.77174
BWA,1985,16.84634
BWA,1986,15.84951
BWA,1987,14.97577
BWA,1988,14.46569
BWA,1989,13.876
BWA,1990,14.37089
BWA,1991,12.21078
BWA,1992,12.87872
BWA,1993,13.4719
BWA,1994,13.70971
BWA,1995,22.6576
BWA,1996,22.25914
BWA,1998,19.19792
BWA,1999,19.52951
BWA,2000,18.08063
BWA,2001,16.08326
BWA,2002,15.5169
BWA,2003,15.2704
BWA,2004,14.39118
BWA,2005,15.31741
BWA,2006,14.23061
BWA,2007,15.03323
BWA,2008,15.39823
BWA,2009,14.99074
BWA,2012,9.23334
BWA,2013,8.63752
SLB,2005,24.43875
SLB,2006,19.43074
SLB,2007,19.25936
DMA,1975,1.4865
DMA,1976,7.10888
DMA,1977,7.46522
DMA,1979,13.177
DMA,1980,14.04811
DMA,1981,15.65194
DMA,1982,12.30946
DMA,2000,1.5866
DMA,2001,2.70468
DMA,2002,1.29338
DMA,2003,1.99683
DMA,2004,1.55504
DMA,2005,4.4641
DMA,2006,6.19635
DMA,2007,10.74847
DMA,2008,10.32563
DMA,2009,2.82479
ISL,1977,0.85865
ISL,1994,2.57817
ISL,1996,1.97072
ISL,1997,1.72616
ISL,1998,1.03021
ISL,1999,0.96565
ISL,2000,0.83581
ISL,2001,0.43118
ISL,2002,0.45999
ISL,2003,0.73814
ISL,2004,2.1485
ISL,2005,2.10593
ISL,2006,2.04128
ISL,2007,1.95209
ISL,2008,1.37036
ISL,2009,0.87641
ISL,2010,1.33841
ISL,2011,1.4766
ISL,2012,1.30607
TTO,1971,6.88794
TTO,1972,7.7073
TTO,1973,8.44336
TTO,1974,8.59235
TTO,1975,7.75283
TTO,1976,4.65997
TTO,1977,3.94846
TTO,1978,5.90207
TTO,1979,10.5929
TTO,1980,13.7446
TTO,1981,8.69412
TTO,1982,7.40995
TTO,1983,7.41936
TTO,1984,8.12637
TTO,1985,7.83828
TTO,1986,9.61298
TTO,1987,7.59011
TTO,1988,6.7712
TTO,1989,8.15133
TTO,1990,9.9661
TTO,1991,10.38019
TTO,1992,10.80175
TTO,1993,11.68088
TTO,1996,11.33265
TTO,1997,11.51644
TTO,1999,2.11001
TTO,2000,1.69496
TTO,2001,2.22924
TTO,2002,5.46009
TTO,2003,4.07077
TTO,2004,3.41269
TTO,2005,6.32514
TTO,2007,3.12036
