GHO,GBDCHILDCAUSES,PUBLISHSTATE,year,region,code,agegroup,SEX,MGHEREG,Display Value,Numeric,Low,High,Comments
MORT_300,CH5,PUBLISHED,2002,AMR,KNA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,,,MONTHS1-59,BTSX,MDG_LAC,0,0.00463,,,
MORT_300,CH5,PUBLISHED,2010,,,MONTHS1-59,BTSX,WBINC_LMINC,0,0.01725,,,
MORT_300,CH5,PUBLISHED,2003,EUR,MCO,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,AMR,PER,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,WPR,TUV,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,EMR,QAT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,AFR,ERI,MONTHS1-59,BTSX,,0,0.00319,,,
MORT_300,CH5,PUBLISHED,2004,AMR,BRB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,EMR,KWT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,WPR,MHL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,,,MONTHS1-59,BTSX,WBDCP_SASIA,0,0.02865,,,
MORT_300,CH5,PUBLISHED,2010,,,MONTHS1-59,BTSX,WBDCP_MIDEASTNAF,0,0.02089,,,
MORT_300,CH5,PUBLISHED,2013,SEAR,BTN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,AMR,GTM,MONTHS1-59,BTSX,,0,0.01625,,,
MORT_300,CH5,PUBLISHED,2007,AMR,PRY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,AFR,NGA,MONTHS1-59,BTSX,,0,0.01569,,,
MORT_300,CH5,PUBLISHED,2003,AMR,BLZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,EMR,TUN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,EMR,LBY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,EMR,SYR,MONTHS1-59,BTSX,,0.1,0.09477,,,
MORT_300,CH5,PUBLISHED,2012,EUR,UZB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,EUR,NLD,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,,,MONTHS1-59,BTSX,UNICEF_MENA,0,0.01747,,,
MORT_300,CH5,PUBLISHED,2011,WPR,SGP,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,EUR,SVN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,WPR,CHN,MONTHS1-59,BTSX,,0,0.02278,,,
MORT_300,CH5,PUBLISHED,2010,AMR,VCT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,EUR,LUX,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,,,MONTHS1-59,BTSX,MDG_WAS,0,0.0294,,,
MORT_300,CH5,PUBLISHED,2012,,,MONTHS1-59,BTSX,REG7_AHIGH,0,0,,,
MORT_300,CH5,PUBLISHED,2004,,,MONTHS1-59,BTSX,UNICEF_TACRO,0,0.01109,,,
MORT_300,CH5,PUBLISHED,2004,AMR,COL,MONTHS1-59,BTSX,,0,0.01661,,,
MORT_300,CH5,PUBLISHED,2002,EMR,AFG,MONTHS1-59,BTSX,,0,0.01841,,,
MORT_300,CH5,PUBLISHED,2013,EUR,SVK,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,AFR,BEN,MONTHS1-59,BTSX,,0,0.01246,,,
MORT_300,CH5,PUBLISHED,2001,EUR,KGZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,WPR,LAO,MONTHS1-59,BTSX,,0,0.02508,,,
MORT_300,CH5,PUBLISHED,2011,,,MONTHS1-59,BTSX,REG7_AFR,0,0.01181,,,
MORT_300,CH5,PUBLISHED,2002,AMR,MEX,MONTHS1-59,BTSX,,0,0.00571,,,
MORT_300,CH5,PUBLISHED,2009,EMR,DJI,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,WPR,MYS,MONTHS1-59,BTSX,,0,0.01366,,,
MORT_300,CH5,PUBLISHED,2010,EUR,BGR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,AMR,BOL,MONTHS1-59,BTSX,,0,0.01767,,,
MORT_300,CH5,PUBLISHED,2013,AMR,CAN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,AFR,TCD,MONTHS1-59,BTSX,,0,0.02502,,,
MORT_300,CH5,PUBLISHED,2004,EUR,MKD,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,EMR,LBN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,EUR,DNK,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,AFR,NER,MONTHS1-59,BTSX,,0,0.01525,,,
MORT_300,CH5,PUBLISHED,2012,AMR,PRY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,,,MONTHS1-59,BTSX,UNICEF_EAPRO,0,0.02134,,,
MORT_300,CH5,PUBLISHED,2007,,,MONTHS1-59,BTSX,REG6_AMR,0,0.00632,,,
MORT_300,CH5,PUBLISHED,2006,AFR,GIN,MONTHS1-59,BTSX,,0,0.02014,,,
MORT_300,CH5,PUBLISHED,2012,AFR,CIV,MONTHS1-59,BTSX,,0,0.01501,,,
MORT_300,CH5,PUBLISHED,2009,AMR,DOM,MONTHS1-59,BTSX,,0,0.03394,,,
MORT_300,CH5,PUBLISHED,2000,EUR,HUN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,SEAR,BGD,MONTHS1-59,BTSX,,0,0.00879,,,
MORT_300,CH5,PUBLISHED,2004,AFR,BWA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,AFR,SEN,MONTHS1-59,BTSX,,0,0.00713,,,
MORT_300,CH5,PUBLISHED,2011,,,MONTHS1-59,BTSX,UNICEF_WCARO,0,0.01233,,,
MORT_300,CH5,PUBLISHED,2003,EMR,LBY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,,,MONTHS1-59,BTSX,REG7_WPR,0,0.02342,,,
MORT_300,CH5,PUBLISHED,2009,AFR,BEN,MONTHS1-59,BTSX,,0,0.01251,,,
MORT_300,CH5,PUBLISHED,2002,AFR,CAF,MONTHS1-59,BTSX,,0,0.02543,,,
MORT_300,CH5,PUBLISHED,2006,AFR,TGO,MONTHS1-59,BTSX,,0,0.00809,,,
MORT_300,CH5,PUBLISHED,2003,,,MONTHS1-59,BTSX,UNICEF_MENA,0,0.01697,,,
MORT_300,CH5,PUBLISHED,2009,EUR,TJK,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,EUR,BLR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,,,MONTHS1-59,BTSX,WBDCP_SASIA,0,0.02449,,,
MORT_300,CH5,PUBLISHED,2005,AFR,ZAF,MONTHS1-59,BTSX,,0,0.01921,,,
MORT_300,CH5,PUBLISHED,2009,AFR,GNB,MONTHS1-59,BTSX,,0,0.01914,,,
MORT_300,CH5,PUBLISHED,2000,AMR,PRY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,AMR,LCA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,AFR,SWZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,AMR,USA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,,,MONTHS1-59,BTSX,REG6_WPR,0,0.02302,,,
MORT_300,CH5,PUBLISHED,2004,EMR,KWT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,AMR,DMA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,EUR,RUS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,WPR,COK,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,EMR,PAK,MONTHS1-59,BTSX,,0,0.01079,,,
MORT_300,CH5,PUBLISHED,2012,AFR,MOZ,MONTHS1-59,BTSX,,0,0.01205,,,
MORT_300,CH5,PUBLISHED,2007,EMR,JOR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,AFR,COM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,,,MONTHS1-59,BTSX,WORLD,0,0.0228,,,
MORT_300,CH5,PUBLISHED,2002,,,MONTHS1-59,BTSX,WBINC_HIINC,0,0.0004,,,
MORT_300,CH5,PUBLISHED,2004,WPR,VUT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,WPR,KOR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,AMR,CHL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,,,MONTHS1-59,BTSX,MDG_OCE,0,0.02357,,,
MORT_300,CH5,PUBLISHED,2012,EUR,KGZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,SEAR,PRK,MONTHS1-59,BTSX,,0,0.01877,,,
MORT_300,CH5,PUBLISHED,2001,WPR,BRN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,AFR,ZAF,MONTHS1-59,BTSX,,0,0.02085,,,
MORT_300,CH5,PUBLISHED,2004,EUR,DEU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,WPR,NZL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,WPR,SLB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,EUR,DNK,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,WPR,KIR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,AMR,PER,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,AFR,GHA,MONTHS1-59,BTSX,,0,0.00826,,,
MORT_300,CH5,PUBLISHED,2002,WPR,WSM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,AMR,JAM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,,,MONTHS1-59,BTSX,REG6_WPR,0,0.01993,,,
MORT_300,CH5,PUBLISHED,2013,,,MONTHS1-59,BTSX,WBINC_LMINC,0,0.01803,,,
MORT_300,CH5,PUBLISHED,2000,EUR,TKM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,EUR,SMR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,AMR,ATG,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,WPR,PNG,MONTHS1-59,BTSX,,0,0.02276,,,
MORT_300,CH5,PUBLISHED,2006,AFR,COG,MONTHS1-59,BTSX,,0,0.01565,,,
MORT_300,CH5,PUBLISHED,2012,EMR,ARE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,EUR,BLR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,,,MONTHS1-59,BTSX,MDG_NAF,0,0.00634,,,
MORT_300,CH5,PUBLISHED,2009,EMR,EGY,MONTHS1-59,BTSX,,0,0.00464,,,
MORT_300,CH5,PUBLISHED,2002,EUR,AZE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,EUR,LUX,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,,,MONTHS1-59,BTSX,MDG_LAC,0,0.0124,,,
MORT_300,CH5,PUBLISHED,2003,WPR,PHL,MONTHS1-59,BTSX,,0,0.02706,,,
MORT_300,CH5,PUBLISHED,2011,EUR,SVK,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,AFR,AGO,MONTHS1-59,BTSX,,0,0.00424,,,
MORT_300,CH5,PUBLISHED,2002,AFR,GNB,MONTHS1-59,BTSX,,0,0.01951,,,
MORT_300,CH5,PUBLISHED,2010,EUR,UZB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,EMR,YEM,MONTHS1-59,BTSX,,0,0.02565,,,
MORT_300,CH5,PUBLISHED,2009,,,MONTHS1-59,BTSX,WBDCP_MIDEASTNAF,0,0.0212,,,
MORT_300,CH5,PUBLISHED,2004,SEAR,MMR,MONTHS1-59,BTSX,,0,0.0166,,,
MORT_300,CH5,PUBLISHED,2006,AMR,DMA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,WPR,JPN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,AMR,CAN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,AFR,NER,MONTHS1-59,BTSX,,0,0.01641,,,
MORT_300,CH5,PUBLISHED,2003,,,MONTHS1-59,BTSX,MDG_SOA,0,0.02847,,,
MORT_300,CH5,PUBLISHED,2012,AMR,GUY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,EUR,ALB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,EMR,SAU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,,,MONTHS1-59,BTSX,WBINC_LMINC,0,0.02573,,,
MORT_300,CH5,PUBLISHED,2013,AFR,GNQ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,SEAR,THA,MONTHS1-59,BTSX,,0,0.00871,,,
MORT_300,CH5,PUBLISHED,2004,EUR,CHE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,AFR,ZMB,MONTHS1-59,BTSX,,0,0.01045,,,
MORT_300,CH5,PUBLISHED,2005,AMR,SLV,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,AMR,HTI,MONTHS1-59,BTSX,,0,0.03754,,,
MORT_300,CH5,PUBLISHED,2007,AMR,BLZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,AMR,USA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,EUR,TJK,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,AMR,JAM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,AFR,STP,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,WPR,WSM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,AMR,PRY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,AFR,SYC,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,AFR,BDI,MONTHS1-59,BTSX,,0,0.00418,,,
MORT_300,CH5,PUBLISHED,2000,EUR,RUS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,EMR,JOR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,EUR,ESP,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,WPR,KHM,MONTHS1-59,BTSX,,0,0.01122,,,
MORT_300,CH5,PUBLISHED,2013,AMR,PAN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,WPR,MYS,MONTHS1-59,BTSX,,0,0.01282,,,
MORT_300,CH5,PUBLISHED,2009,AMR,GRD,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,,,MONTHS1-59,BTSX,MDG_CCA,0,0,,,
MORT_300,CH5,PUBLISHED,2012,,,MONTHS1-59,BTSX,MDG_DEV,0,0,,,
MORT_300,CH5,PUBLISHED,2003,EMR,EGY,MONTHS1-59,BTSX,,0,0.00632,,,
MORT_300,CH5,PUBLISHED,2007,EUR,PRT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,AMR,DOM,MONTHS1-59,BTSX,,0.1,0.05134,,,
MORT_300,CH5,PUBLISHED,2008,EMR,BHR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,WPR,NRU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,AFR,KEN,MONTHS1-59,BTSX,,0,0.01077,,,
MORT_300,CH5,PUBLISHED,2005,AMR,ECU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,EUR,GEO,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,EUR,KAZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,AFR,BEN,MONTHS1-59,BTSX,,0,0.0117,,,
MORT_300,CH5,PUBLISHED,2004,EUR,POL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,EUR,ARM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,EUR,BIH,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,,,MONTHS1-59,BTSX,REG6_AFR,0,0.01392,,,
MORT_300,CH5,PUBLISHED,2002,AFR,NAM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,,,MONTHS1-59,BTSX,REG6_AFR,0,0.01317,,,
MORT_300,CH5,PUBLISHED,2006,AFR,NER,MONTHS1-59,BTSX,,0,0.01623,,,
MORT_300,CH5,PUBLISHED,2013,AMR,BLZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,AMR,VEN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,EMR,AFG,MONTHS1-59,BTSX,,0,0.01466,,,
MORT_300,CH5,PUBLISHED,2004,EUR,GRC,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,,,MONTHS1-59,BTSX,WBINC_HIINC,0,0,,,
MORT_300,CH5,PUBLISHED,2012,AMR,LCA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,,,MONTHS1-59,BTSX,REG7_AFR,0,0.01393,,,
MORT_300,CH5,PUBLISHED,2013,EUR,MCO,MONTHS1-59,BTSX,,,,,,
MORT_300,CH5,PUBLISHED,2009,AMR,ARG,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,WPR,KHM,MONTHS1-59,BTSX,,0,0.0145,,,
MORT_300,CH5,PUBLISHED,2013,AFR,NER,MONTHS1-59,BTSX,,0,0.01898,,,
MORT_300,CH5,PUBLISHED,2013,AMR,TTO,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,EUR,AND,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,AFR,BFA,MONTHS1-59,BTSX,,0,0.01117,,,
MORT_300,CH5,PUBLISHED,2006,AMR,KNA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,,,MONTHS1-59,BTSX,REG7_SEAR,0,0.03111,,,
MORT_300,CH5,PUBLISHED,2002,AFR,BEN,MONTHS1-59,BTSX,,0,0.01163,,,
MORT_300,CH5,PUBLISHED,2011,,,MONTHS1-59,BTSX,WBDCP_EAP,0,0.01909,,,
MORT_300,CH5,PUBLISHED,2005,AMR,GUY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,AFR,TCD,MONTHS1-59,BTSX,,0,0.02203,,,
MORT_300,CH5,PUBLISHED,2006,AFR,COM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,AFR,CMR,MONTHS1-59,BTSX,,0,0.00811,,,
MORT_300,CH5,PUBLISHED,2001,EMR,DJI,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,WPR,COK,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,AFR,ERI,MONTHS1-59,BTSX,,0,0.00324,,,
MORT_300,CH5,PUBLISHED,2010,,,MONTHS1-59,BTSX,REG6_AMR,0,0.00421,,,
MORT_300,CH5,PUBLISHED,2008,EUR,DEU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,AMR,CAN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,AFR,SSD,MONTHS1-59,BTSX,,0,0.00232,,,
MORT_300,CH5,PUBLISHED,2006,EUR,PRT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,AFR,ZWE,MONTHS1-59,BTSX,,0,0.01507,,,
MORT_300,CH5,PUBLISHED,2012,AMR,MEX,MONTHS1-59,BTSX,,0,0.00464,,,
MORT_300,CH5,PUBLISHED,2013,EMR,SOM,MONTHS1-59,BTSX,,0,0.02673,,,
MORT_300,CH5,PUBLISHED,2000,EUR,CYP,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,,,MONTHS1-59,BTSX,WBDCP_SASIA,0,0.02205,,,
MORT_300,CH5,PUBLISHED,2000,WPR,MNG,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,WPR,BRN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,SEAR,IND,MONTHS1-59,BTSX,,0,0.03004,,,
MORT_300,CH5,PUBLISHED,2005,,,MONTHS1-59,BTSX,UNICEF_ESARO,0,0.01391,,,
MORT_300,CH5,PUBLISHED,2009,WPR,KHM,MONTHS1-59,BTSX,,0,0.01172,,,
MORT_300,CH5,PUBLISHED,2001,WPR,PLW,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,,,MONTHS1-59,BTSX,MDG_OCE,0,0.01823,,,
MORT_300,CH5,PUBLISHED,2000,,,MONTHS1-59,BTSX,REG7_AHIGH,0,0.00051,,,
MORT_300,CH5,PUBLISHED,2013,AFR,KEN,MONTHS1-59,BTSX,,0,0.01136,,,
MORT_300,CH5,PUBLISHED,2003,AFR,GMB,MONTHS1-59,BTSX,,0,0.00683,,,
MORT_300,CH5,PUBLISHED,2010,WPR,KOR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,EUR,PRT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,AMR,HTI,MONTHS1-59,BTSX,,0,0.02681,,,
MORT_300,CH5,PUBLISHED,2002,AMR,CHL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,AFR,MRT,MONTHS1-59,BTSX,,0,0.01333,,,
MORT_300,CH5,PUBLISHED,2011,AFR,SWZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,EUR,CZE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,AFR,MDG,MONTHS1-59,BTSX,,0,0.01041,,,
MORT_300,CH5,PUBLISHED,2007,,,MONTHS1-59,BTSX,REG6_EUR,0,0.00023,,,
MORT_300,CH5,PUBLISHED,2005,EUR,SRB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,,,MONTHS1-59,BTSX,WBDCP_SSA,0,0.0152,,,
MORT_300,CH5,PUBLISHED,2008,EMR,SYR,MONTHS1-59,BTSX,,0.1,0.0826,,,
MORT_300,CH5,PUBLISHED,2004,EUR,HUN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,AFR,BDI,MONTHS1-59,BTSX,,0,0.00428,,,
MORT_300,CH5,PUBLISHED,2005,,,MONTHS1-59,BTSX,WBINC_LMINC,0,0.02154,,,
MORT_300,CH5,PUBLISHED,2004,,,MONTHS1-59,BTSX,WBINC_HIINC,0,0,,,
MORT_300,CH5,PUBLISHED,2006,WPR,LAO,MONTHS1-59,BTSX,,0,0.03513,,,
MORT_300,CH5,PUBLISHED,2007,AMR,VCT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,EMR,IRN,MONTHS1-59,BTSX,,0,0.00882,,,
MORT_300,CH5,PUBLISHED,2008,,,MONTHS1-59,BTSX,MDG_LAC,0,0.00817,,,
MORT_300,CH5,PUBLISHED,2011,,,MONTHS1-59,BTSX,REG7_WPR,0,0.01778,,,
MORT_300,CH5,PUBLISHED,2008,AMR,CRI,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,EMR,QAT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,AFR,TGO,MONTHS1-59,BTSX,,0,0.00773,,,
MORT_300,CH5,PUBLISHED,2010,WPR,NZL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,AFR,GNQ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,EUR,ROU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,,,MONTHS1-59,BTSX,REG6_SEAR,0,0.02843,,,
MORT_300,CH5,PUBLISHED,2012,,,MONTHS1-59,BTSX,UNICEF_IND,0,0,,,
MORT_300,CH5,PUBLISHED,2012,AFR,MUS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,EMR,ARE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,AFR,SYC,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,AMR,PRY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,AMR,CUB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,EUR,UKR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,AMR,URY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,AFR,SLE,MONTHS1-59,BTSX,,0,0.00897,,,
MORT_300,CH5,PUBLISHED,2004,EUR,MDA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,EMR,LBY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,WPR,VUT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,,,MONTHS1-59,BTSX,UNICEF_ESARO,0,0.01232,,,
MORT_300,CH5,PUBLISHED,2003,AMR,HND,MONTHS1-59,BTSX,,0,0,,,
