year,country,AGEGROUP,SEX,Display Value
2000,GBR,AGE70-74,MLE,0.178396
2012,SUR,AGE75-79,MLE,0.208985
1990,PAK,AGE15-19,MLE,0.008815
2013,TKM,AGE95-99,FMLE,0.797761
2013,VNM,AGE35-39,MLE,0.014431
2012,BRA,AGE20-24,FMLE,0.003438
2013,LBY,AGE40-44,MLE,0.009324
2012,GUY,AGE20-24,MLE,0.014351
1990,AFG,AGE70-74,MLE,0.337169
2000,BGR,AGE70-74,FMLE,0.171575
2013,GNB,AGE25-29,MLE,0.026992
1990,MLI,AGE70-74,FMLE,0.315241
2000,LUX,AGE100PLUS,FMLE,1
1990,IDN,AGE40-44,MLE,0.029418
2012,DNK,AGE30-34,MLE,0.003189
2013,PRT,AGE30-34,FMLE,0.002216
2012,ERI,AGE25-29,FMLE,0.01199
2013,JPN,AGE65-69,FMLE,0.028325
2000,GHA,AGE45-49,FMLE,0.044078
2000,CUB,AGE80-84,MLE,0.367902
1990,ISR,AGE15-19,FMLE,0.001164
2012,UGA,AGE50-54,MLE,0.079194
1990,TKM,AGE75-79,MLE,0.393
2013,BHS,AGE60-64,MLE,0.073936
2000,PRT,AGE20-24,FMLE,0.002083
1990,KOR,AGE40-44,FMLE,0.010078
1990,ERI,AGE40-44,MLE,0.080348
2000,LBN,AGE70-74,MLE,0.210686
1990,,AGE25-29,BTSX,0.015859
2000,PRK,AGE50-54,MLE,0.045701
2013,PLW,AGE65-69,MLE,0.150366
1990,KOR,AGE75-79,FMLE,0.254528
2000,NER,AGE10-14,FMLE,0.012764
2012,SEN,AGE55-59,MLE,0.077972
1990,IRQ,AGE60-64,FMLE,0.065118
1990,BRA,AGE35-39,MLE,0.024097
2000,VCT,AGELT1,FMLE,0.017839
2000,LBY,AGE30-34,MLE,0.006636
2012,POL,AGE1-4,MLE,0.000828
2012,UKR,AGE75-79,FMLE,0.254024
2000,,AGE35-39,MLE,0.01479
2000,ESP,AGE95-99,FMLE,0.791405
2000,ZWE,AGE45-49,FMLE,0.20105
1990,SDN,AGE15-19,FMLE,0.016117
2000,LVA,AGE15-19,MLE,0.006093
2012,,AGE80-84,BTSX,0.49124
2013,PRT,AGE10-14,MLE,0.000867
1990,COG,AGE65-69,FMLE,0.149645
2013,ZAF,AGE25-29,MLE,0.026016
2000,GRD,AGE75-79,MLE,0.322422
2000,LAO,AGE85-89,FMLE,0.676902
2013,GAB,AGE30-34,MLE,0.028252
2013,MUS,AGELT1,FMLE,0.011335
2013,TKM,AGE60-64,FMLE,0.114345
2012,,AGE75-79,MLE,0.288735
2013,SOM,AGE80-84,FMLE,0.50194
2000,RWA,AGE80-84,MLE,0.654574
1990,SWZ,AGE60-64,FMLE,0.128623
1990,BIH,AGE95-99,MLE,0.836581
1990,NZL,AGE15-19,FMLE,0.002968
2012,PHL,AGE55-59,MLE,0.091378
2012,SUR,AGE50-54,FMLE,0.016282
1990,OMN,AGE100PLUS,FMLE,1
1990,AUS,AGE25-29,MLE,0.006872
2000,VNM,AGE85-89,MLE,0.515
2013,NER,AGE55-59,FMLE,0.064513
2012,CYP,AGE5-9,MLE,0.000829
1990,SMR,AGE100PLUS,MLE,1
2012,PLW,AGE35-39,FMLE,0.007346
2012,,AGE10-14,BTSX,0.004704
2000,ARM,AGE55-59,MLE,0.084728
2012,POL,AGE35-39,MLE,0.010845
2012,UZB,AGE1-4,FMLE,0.00486
2000,SVK,AGE55-59,FMLE,0.030671
2000,LBY,AGE15-19,FMLE,0.00259
1990,CHL,AGE35-39,FMLE,0.006
2012,EGY,AGELT1,MLE,0.0187
2000,GNQ,AGE75-79,FMLE,0.391465
2000,GTM,AGE1-4,MLE,0.011394
2012,FJI,AGE50-54,FMLE,0.035462
2013,BEN,AGE25-29,FMLE,0.019805
1990,COG,AGE10-14,MLE,0.012595
2012,IRN,AGE35-39,MLE,0.012403
1990,TUR,AGE40-44,MLE,0.026697
2013,THA,AGE30-34,MLE,0.011214
1990,,AGE10-14,FMLE,0.002831
2013,CUB,AGE65-69,FMLE,0.067114
2013,PRY,AGE1-4,FMLE,0.002834
2012,VNM,AGELT1,MLE,0.0208
2000,SLV,AGE75-79,FMLE,0.22542
1990,MDA,AGE65-69,MLE,0.192744
2013,TLS,AGE70-74,MLE,0.25826
2000,BWA,AGE25-29,FMLE,0.107787
2013,PRY,AGE60-64,MLE,0.082641
2012,PLW,AGE1-4,FMLE,0
1990,MDV,AGE35-39,MLE,0.024
1990,OMN,AGE45-49,MLE,0.031117
1990,VEN,AGE65-69,MLE,0.126806
2000,AND,AGE70-74,FMLE,0.065819
2012,RWA,AGE50-54,MLE,0.051179
2000,BLZ,AGE55-59,MLE,0.063036
2012,GUY,AGE30-34,FMLE,0.015461
2012,GUY,AGELT1,FMLE,0.024903
1990,AFG,AGE45-49,FMLE,0.055658
2013,MDA,AGE70-74,MLE,0.284916
2000,VNM,AGE20-24,FMLE,0.003
2013,MRT,AGE85-89,MLE,0.772779
2013,SYR,AGE5-9,FMLE,0.00178
2013,IRQ,AGE10-14,MLE,0.003566
2012,SVK,AGE50-54,MLE,0.045039
1990,KNA,AGE75-79,MLE,0.464683
1990,SWZ,AGE40-44,MLE,0.023785
2013,VCT,AGE30-34,MLE,0.014603
2000,SMR,AGE70-74,MLE,0.142657
2013,,AGE70-74,BTSX,0.134118
2013,NER,AGE80-84,MLE,0.612139
2012,AUT,AGELT1,MLE,0.003692
2013,TUR,AGE10-14,MLE,0.00408
2000,ARM,AGELT1,FMLE,0.023481
2000,,AGE90-94,MLE,0.730662
2013,POL,AGE60-64,FMLE,0.039902
1990,TON,AGE80-84,MLE,0.59239
2012,SWZ,AGE25-29,FMLE,0.051507
2013,SWZ,AGE65-69,FMLE,0.147873
2012,FJI,AGELT1,MLE,0.021273
1990,TON,AGE45-49,MLE,0.062478
2013,BEN,AGE5-9,MLE,0.01321
2013,LCA,AGE80-84,FMLE,0.258834
1990,,AGE60-64,MLE,0.148193
1990,NLD,AGE95-99,MLE,0.84577
2013,CUB,AGE10-14,MLE,0.001167
2012,EGY,AGE50-54,FMLE,0.032433
2000,COD,AGE20-24,FMLE,0.028214
1990,SWZ,AGE75-79,MLE,0.395841
2012,CHE,AGE35-39,MLE,0.003474
1990,POL,AGE10-14,FMLE,0.001
1990,GEO,AGE90-94,FMLE,0.721256
2000,TON,AGE50-54,MLE,0.044964
2000,,AGE5-9,FMLE,0.029257
2000,TKM,AGELT1,FMLE,0.054
2012,MDA,AGELT1,MLE,0.016881
2013,LBY,AGE85-89,MLE,0.647147
2012,NZL,AGE85-89,MLE,0.407359
1990,,AGE10-14,FMLE,0.017025
1990,POL,AGE1-4,MLE,0.003
2012,MAR,AGE50-54,MLE,0.040476
2000,MAR,AGE20-24,FMLE,0.006293
2013,NGA,AGE60-64,FMLE,0.110395
2000,MAR,AGE55-59,FMLE,0.046999
2013,MCO,AGE30-34,MLE,0.005142
2012,NOR,AGE30-34,MLE,0.00412
2013,COD,AGE65-69,FMLE,0.169642
1990,MOZ,AGE65-69,MLE,0.231274
1990,SDN,AGE95-99,FMLE,0.880991
2013,IRN,AGE85-89,MLE,0.587025
2013,LKA,AGE5-9,FMLE,0.001488
2012,,AGE30-34,MLE,0.023693
2000,LVA,AGE95-99,MLE,0.813
2000,VNM,AGE15-19,FMLE,0.003
2012,VCT,AGE80-84,FMLE,0.334372
1990,NOR,AGE40-44,FMLE,0.006334
2000,MHL,AGE20-24,FMLE,0.007067
1990,BOL,AGE5-9,FMLE,0.017277
2012,COG,AGELT1,FMLE,0.056696
1990,MRT,AGE45-49,FMLE,0.030744
2012,MDA,AGE30-34,MLE,0.011254
2013,PRY,AGE80-84,FMLE,0.279006
1990,BLR,AGE65-69,MLE,0.180912
1990,MAR,AGE60-64,FMLE,0.081938
2012,PHL,AGE10-14,MLE,0.002744
2012,SYC,AGE20-24,MLE,0.007131
2013,SLV,AGE40-44,FMLE,0.013347
2013,MAR,AGE10-14,MLE,0.002652
1990,,AGE95-99,BTSX,0.788601
2000,BFA,AGE20-24,FMLE,0.023238
2012,IRN,AGE1-4,MLE,0.002577
2012,UKR,AGE30-34,FMLE,0.007155
2012,UKR,AGELT1,FMLE,0.008101
2000,LKA,AGE20-24,MLE,0.023396
2000,,AGE80-84,BTSX,0.318361
2000,,AGELT1,MLE,0.062463
2000,JOR,AGE95-99,FMLE,0.89
2012,SWZ,AGE85-89,MLE,0.694043
1990,BLR,AGE40-44,FMLE,0.010258
1990,MHL,AGE5-9,MLE,0.009
2000,BOL,AGE25-29,MLE,0.018649
1990,MRT,AGE10-14,FMLE,0.008435
1990,VEN,AGE75-79,FMLE,0.242874
1990,TUR,AGE95-99,FMLE,0.878519
2013,GAB,AGE5-9,FMLE,0.010667
1990,THA,AGE95-99,MLE,0.900468
2012,GRC,AGE85-89,MLE,0.486925
2012,LKA,AGE35-39,FMLE,0.004716
2000,RWA,AGE20-24,FMLE,0.024939
2012,CRI,AGE35-39,MLE,0.00984
2012,PHL,AGE30-34,FMLE,0.007244
2012,PHL,AGELT1,FMLE,0.0203
2013,MOZ,AGE80-84,MLE,0.558627
1990,SOM,AGE45-49,MLE,0.076382
2000,ESP,AGE50-54,FMLE,0.010811
1990,SWZ,AGE95-99,FMLE,0.887586
2000,ARM,AGE75-79,FMLE,0.291934
2000,MHL,AGE1-4,MLE,0.010888
1990,BLZ,AGE95-99,MLE,0.900008
2000,TLS,AGE1-4,FMLE,0.024319
2000,TON,AGE70-74,FMLE,0.233703
2013,MDA,AGE10-14,FMLE,0.00098
2013,,AGE25-29,MLE,0.01076
2000,ZMB,AGE55-59,MLE,0.154637
1990,VEN,AGE40-44,FMLE,0.011363
2012,,AGE15-19,BTSX,0.015277
2000,KEN,AGE25-29,MLE,0.060064
2012,SYC,AGE30-34,FMLE,0.00527
2013,IRN,AGE60-64,FMLE,0.05051
2012,FSM,AGE1-4,MLE,0.008231
2000,SLV,AGE20-24,MLE,0.023224
2013,MAR,AGE65-69,FMLE,0.110985
1990,,AGE95-99,MLE,0.814257
1990,FSM,AGE25-29,MLE,0.010298
1990,UKR,AGE20-24,FMLE,0.003037
1990,MAR,AGE40-44,MLE,0.023785
2012,MOZ,AGE75-79,MLE,0.381282
2000,GRD,AGE95-99,FMLE,0.73847
2000,MCO,AGE75-79,FMLE,0.118686
2000,MDA,AGE1-4,FMLE,0.004696
1990,LAO,AGE70-74,FMLE,0.272
2000,IND,AGE70-74,FMLE,0.250242
2000,,AGE35-39,MLE,0.046764
2000,MCO,AGE40-44,FMLE,0.007181
2000,SRB,AGE75-79,MLE,0.372439
2012,MCO,AGE90-94,FMLE,0.554009
2013,ECU,AGE10-14,MLE,0.002797
2000,BGR,AGE35-39,FMLE,0.006251
1990,JPN,AGE85-89,MLE,0.558081
2000,MRT,AGE60-64,FMLE,0.090689
2012,GUY,AGE40-44,FMLE,0.029818
1990,PAN,AGE55-59,FMLE,0.03321
2000,,AGE75-79,MLE,0.317136
1990,CMR,AGE1-4,MLE,0.055759
2000,LCA,AGE25-29,MLE,0.011436
2012,AUT,AGE5-9,MLE,0.000434
2013,,AGE25-29,BTSX,0.02461
1990,,AGE1-4,MLE,0.00933
1990,GHA,AGE15-19,FMLE,0.01458
2012,MDG,AGE30-34,MLE,0.019459
2000,PHL,AGE1-4,FMLE,0.009651
2000,POL,AGE85-89,MLE,0.6
2000,,AGE70-74,FMLE,0.240381
2000,CHE,AGE60-64,FMLE,0.029421
1990,QAT,AGE75-79,FMLE,0.223804
1990,THA,AGE45-49,FMLE,0.021
1990,IRQ,AGE30-34,MLE,0.007
2013,NAM,AGE5-9,FMLE,0.004132
2013,BGR,AGE15-19,MLE,0.003016
1990,MHL,AGE75-79,FMLE,0.356
2000,MMR,AGE15-19,FMLE,0.009173
2012,JPN,AGE60-64,FMLE,0.019462
2013,MYS,AGE65-69,MLE,0.1427
2012,,AGE100PLUS,BTSX,1
2012,GHA,AGELT1,MLE,0.053499
2000,FSM,AGE50-54,FMLE,0.03804
2012,ISL,AGE55-59,FMLE,0.013983
2013,MRT,AGE40-44,MLE,0.026181
1990,ARM,AGE95-99,MLE,0.867756
2000,SLB,AGE80-84,MLE,0.553467
2000,AZE,AGELT1,MLE,0.062998
2013,HUN,AGE40-44,FMLE,0.007689
1990,MMR,AGE25-29,MLE,0.021148
2012,ZMB,AGE80-84,FMLE,0.523448
1990,GUY,AGE20-24,FMLE,0.007782
2000,ESP,AGE30-34,MLE,0.00656
1990,TJK,AGE100PLUS,MLE,1
1990,ARE,AGE75-79,MLE,0.350019
2012,BTN,AGE35-39,MLE,0.021921
2012,LKA,AGE1-4,FMLE,0.001306
2013,,AGE55-59,FMLE,0.056536
2000,KGZ,AGE40-44,MLE,0.039
2000,COD,AGE100PLUS,FMLE,1
1990,BLZ,AGE70-74,FMLE,0.154131
2013,CHL,AGE50-54,FMLE,0.012803
2012,ATG,AGE50-54,MLE,0.053717
2013,NZL,AGE90-94,MLE,0.601874
2012,SLV,AGE1-4,FMLE,0.002091
2013,MKD,AGE25-29,FMLE,0.001091
2012,DMA,AGE30-34,FMLE,0.002342
2012,BHS,AGELT1,FMLE,0.012802
1990,LBY,AGE90-94,FMLE,0.816105
2000,IND,AGE50-54,MLE,0.064258
1990,,AGE10-14,FMLE,0.001079
2000,KIR,AGE20-24,MLE,0.014075
2012,BEN,AGE100PLUS,FMLE,1
2012,MWI,AGE55-59,MLE,0.087212
2000,GUY,AGE15-19,MLE,0.008054
2013,AGO,AGE85-89,FMLE,0.703077
2000,ALB,AGE70-74,FMLE,0.198
2013,SDN,AGE30-34,FMLE,0.018276
2012,CHL,AGE60-64,MLE,0.058631
2000,AZE,AGE50-54,FMLE,0.028202
1990,TKM,AGE80-84,MLE,0.485
2012,TZA,AGE55-59,FMLE,0.053435
2013,YEM,AGE5-9,MLE,0.007819
1990,BEL,AGE60-64,FMLE,0.038474
2000,ARG,AGE40-44,MLE,0.017006
1990,PRK,AGE100PLUS,FMLE,1
2012,KAZ,AGE80-84,FMLE,0.484716
2012,,AGE65-69,MLE,0.181252
2013,UKR,AGE60-64,MLE,0.152328
2013,HRV,AGE95-99,MLE,0.764159
2000,COG,AGE50-54,MLE,0.08486
2000,SEN,AGE95-99,MLE,0.948195
2012,ZWE,AGE30-34,MLE,0.039369
1990,BLZ,AGE15-19,MLE,0.003779
2012,TUR,AGE60-64,FMLE,0.034446
2000,THA,AGE70-74,MLE,0.225
1990,KNA,AGE25-29,MLE,0.013
2013,ARG,AGE40-44,MLE,0.013294
2012,NIC,AGE85-89,FMLE,0.366918
2013,PAN,AGE85-89,MLE,0.426507
2012,SAU,AGE20-24,FMLE,0.002294
1990,HUN,AGE95-99,MLE,0.889082
2013,KNA,AGE55-59,MLE,0.0497
2012,SUR,AGE5-9,FMLE,0.000921
1990,,AGE75-79,BTSX,0.262366
1990,BHR,AGE20-24,FMLE,0.001934
2012,CYP,AGE50-54,MLE,0.013889
1990,KGZ,AGE100PLUS,MLE,1
2000,AGO,AGE80-84,FMLE,0.591
2012,ROU,AGE30-34,FMLE,0.002545
2012,KNA,AGE60-64,FMLE,0.054548
2000,OMN,AGE50-54,MLE,0.035681
2013,DEU,AGE65-69,MLE,0.082168
1990,MKD,AGE90-94,FMLE,0.663283
2013,LTU,AGE40-44,MLE,0.029107
2000,BEN,AGELT1,MLE,0.099211
2000,SVN,AGE70-74,FMLE,0.107675
2000,TTO,AGE75-79,MLE,0.392127
2013,NPL,AGE90-94,MLE,0.830386
1990,TGO,AGE40-44,FMLE,0.031419
2000,KGZ,AGE65-69,FMLE,0.143
2013,AGO,AGE30-34,MLE,0.037678
2012,USA,AGE30-34,FMLE,0.003417
1990,MAR,AGELT1,MLE,0.068299
2000,MAR,AGE100PLUS,FMLE,1
1990,EST,AGE40-44,MLE,0.035759
2013,COL,AGE1-4,MLE,0.002755
1990,KHM,AGE80-84,MLE,0.481183
2013,NZL,AGE30-34,FMLE,0.002573
2000,TON,AGE85-89,MLE,0.606553
2000,,AGE85-89,FMLE,0.578246
1990,MRT,AGE35-39,MLE,0.023971
1990,AGO,AGE10-14,MLE,0.031
2000,TON,AGE5-9,MLE,0.003
2012,SRB,AGE1-4,MLE,0.000995
1990,SSD,AGE95-99,MLE,0.98
2012,EST,AGE25-29,FMLE,0.002646
1990,SSD,AGE65-69,MLE,0.235605
2013,AFG,AGE5-9,MLE,0.008809
2012,CIV,AGE85-89,FMLE,0.700331
2000,GUY,AGE25-29,FMLE,0.017501
2012,CIV,AGE15-19,FMLE,0.021409
2000,SGP,AGE75-79,MLE,0.260639
2013,,AGE75-79,FMLE,0.298786
1990,KGZ,AGE40-44,FMLE,0.016316
2000,IRN,AGE10-14,MLE,0.003
1990,MUS,AGE40-44,MLE,0.030678
2012,,AGE10-14,MLE,0.000949
2013,PER,AGE30-34,FMLE,0.004467
2000,HND,AGE20-24,MLE,0.010306
2000,CYP,AGE1-4,MLE,0.000978
1990,BGD,AGE20-24,MLE,0.009727
2000,EGY,AGE45-49,FMLE,0.020607
2012,MNE,AGE55-59,MLE,0.061767
2013,ISR,AGE55-59,MLE,0.027602
1990,MNE,AGE100PLUS,FMLE,1
2012,KNA,AGE5-9,MLE,0.001773
2000,MOZ,AGE25-29,MLE,0.049228
2012,MDV,AGE65-69,MLE,0.130279
2012,PRK,AGE30-34,FMLE,0.007908
2000,SEN,AGE50-54,MLE,0.060899
2013,CHL,AGE65-69,MLE,0.089598
2012,PLW,AGE60-64,MLE,0.097234
2012,MRT,AGE100PLUS,FMLE,1
1990,NIC,AGE20-24,MLE,0.01153
2013,DNK,AGE70-74,MLE,0.141012
2000,LUX,AGE45-49,MLE,0.018789
1990,PRT,AGE15-19,FMLE,0.0021
1990,BLZ,AGE1-4,FMLE,0.008
2013,UGA,AGE55-59,MLE,0.089222
2012,TUN,AGE5-9,FMLE,0.001251
2013,SLB,AGE10-14,MLE,0.003832
2000,,AGELT1,BTSX,0.018268
2000,COM,AGELT1,FMLE,0.065264
2013,BWA,AGE60-64,MLE,0.109274
1990,COK,AGE5-9,FMLE,0.003
2000,RWA,AGE100PLUS,FMLE,1
1990,TUR,AGELT1,MLE,0.0594
2000,,AGE45-49,BTSX,0.027962
2000,LTU,AGE25-29,MLE,0.014
2000,NRU,AGE25-29,MLE,0.003
1990,BRA,AGE90-94,FMLE,0.697258
2013,SUR,AGE1-4,MLE,0.002225
2000,FIN,AGE50-54,MLE,0.03507
2013,MNG,AGE1-4,FMLE,0.003763
2000,,AGE15-19,MLE,0.004596
1990,NER,AGE65-69,MLE,0.203968
2012,CIV,AGE75-79,MLE,0.398851
2012,NIC,AGE30-34,MLE,0.014837
1990,MUS,AGE95-99,FMLE,0.835511
2000,DEU,AGE75-79,FMLE,0.164361
1990,UZB,AGE65-69,FMLE,0.111
2000,CHL,AGE1-4,FMLE,0.002
1990,LAO,AGE65-69,FMLE,0.181
2000,ZAF,AGE25-29,FMLE,0.04117
2013,MDV,AGE55-59,FMLE,0.021484
1990,KOR,AGE100PLUS,MLE,1
2013,,AGE60-64,FMLE,0.081981
1990,CUB,AGE75-79,MLE,0.262576
2012,GEO,AGE1-4,MLE,0.002538
1990,UZB,AGE70-74,FMLE,0.181843
2000,IDN,AGE55-59,FMLE,0.052798
2013,ERI,AGE30-34,FMLE,0.014809
2013,,AGE1-4,FMLE,0.01314
2000,ECU,AGE15-19,MLE,0.008
1990,USA,AGE90-94,MLE,0.688912
2013,TTO,AGE5-9,MLE,0.004188
1990,GBR,AGE65-69,MLE,0.149039
2013,PAK,AGE5-9,FMLE,0.006327
1990,NLD,AGE50-54,MLE,0.026507
1990,IRQ,AGE55-59,FMLE,0.041
2012,ECU,AGE50-54,FMLE,0.018854
2000,GUY,AGE70-74,FMLE,0.207974
2000,MKD,AGE30-34,MLE,0.005055
2000,DJI,AGE100PLUS,MLE,1
1990,MEX,AGE70-74,FMLE,0.131369
1990,,AGE95-99,MLE,0.925604
2012,MUS,AGE60-64,FMLE,0.058829
2013,NER,AGE1-4,MLE,0.049489
2013,SLB,AGE65-69,FMLE,0.131259
2000,MLI,AGE75-79,FMLE,0.475418
2012,TKM,AGE55-59,FMLE,0.076763
1990,,AGE1-4,BTSX,0.002498
2012,SYR,AGE45-49,FMLE,0.014823
2000,HUN,AGE55-59,MLE,0.101343
1990,LVA,AGE10-14,MLE,0.003938
1990,NER,AGE5-9,FMLE,0.023379
2013,SEN,AGE95-99,MLE,0.928659
2000,BRA,AGE75-79,MLE,0.304176
2013,SUR,AGE55-59,FMLE,0.026384
1990,JPN,AGE75-79,MLE,0.248262
2013,,AGE20-24,FMLE,0.00272
2012,LVA,AGELT1,FMLE,0.006868
1990,TKM,AGE45-49,FMLE,0.028157
2000,AUS,AGE15-19,FMLE,0.001677
2000,AUS,AGE50-54,FMLE,0.011858
2012,,AGE15-19,BTSX,0.002274
2012,ZWE,AGE85-89,FMLE,0.638739
2013,SAU,AGE85-89,MLE,0.640988
2000,KNA,AGELT1,MLE,0.015
1990,TCD,AGE35-39,FMLE,0.050999
2000,AND,AGE25-29,FMLE,0.001597
2012,LAO,AGE80-84,MLE,0.531942
2013,TON,AGE15-19,MLE,0.003843
2013,,AGE90-94,BTSX,0.63701
2013,GUY,AGE95-99,MLE,0.98
1990,,AGE65-69,MLE,0.208467
1990,BEN,AGE90-94,FMLE,0.878211
2000,LCA,AGE50-54,MLE,0.046641
2012,MAR,AGE60-64,FMLE,0.067915
2013,MDA,AGE35-39,MLE,0.019918
2013,SVN,AGE1-4,FMLE,0.000581
1990,ECU,AGE65-69,MLE,0.133259
2000,SDN,AGE45-49,MLE,0.050619
2013,COD,AGE55-59,MLE,0.09837
1990,ZMB,AGE35-39,FMLE,0.07582
2012,GTM,AGE85-89,MLE,0.547222
2000,SOM,AGE25-29,FMLE,0.030461
2012,MUS,AGE5-9,MLE,0.000978
2013,MHL,AGE90-94,MLE,0.822893
2013,DNK,AGE90-94,FMLE,0.579447
2000,MRT,AGE95-99,FMLE,0.933
2000,NOR,AGE80-84,FMLE,0.271466
2013,BOL,AGE35-39,MLE,0.026752
2013,GUY,AGE1-4,FMLE,0.005369
1990,NZL,AGE50-54,FMLE,0.02308
1990,VNM,AGE10-14,MLE,0.009
1990,SLV,AGE50-54,MLE,0.060429
2000,ETH,AGE25-29,FMLE,0.048079
1990,KAZ,AGE35-39,FMLE,0.00968
2012,SVK,AGE85-89,MLE,0.563276
1990,LVA,AGE20-24,FMLE,0.003
1990,RWA,AGELT1,MLE,0.098344
2013,,AGE5-9,FMLE,0.020363
1990,LAO,AGE75-79,FMLE,0.395
1990,LKA,AGE15-19,MLE,0.01461
1990,FSM,AGE90-94,FMLE,0.801843
1990,ESP,AGE10-14,FMLE,0.001023
1990,TUN,AGE5-9,MLE,0.004
2012,MRT,AGE20-24,FMLE,0.012404
2013,PLW,AGE5-9,FMLE,0.001808
2000,,AGE25-29,FMLE,0.034217
2013,SLB,AGE90-94,MLE,0.832043
2000,CHL,AGE100PLUS,MLE,1
2012,ARM,AGE45-49,FMLE,0.013939
2012,SEN,AGE30-34,FMLE,0.016005
2012,VNM,AGE65-69,MLE,0.136369
2000,JOR,AGE10-14,MLE,0.002
2012,MEX,AGE25-29,MLE,0.011614
2013,PRY,AGE35-39,FMLE,0.006693
2013,STP,AGE85-89,MLE,0.646869
2000,NZL,AGE80-84,MLE,0.367647
2012,ETH,AGE20-24,MLE,0.017364
2013,MAR,AGE55-59,MLE,0.064437
2000,CHE,AGELT1,MLE,0.00511
2012,BEN,AGE1-4,MLE,0.045547
2013,ZAF,AGE95-99,MLE,0.79766
2013,BIH,AGE30-34,MLE,0.00438
2012,MDA,AGE65-69,MLE,0.17735
1990,,AGE80-84,MLE,0.433344
1990,ECU,AGE25-29,FMLE,0.006
1990,KAZ,AGE15-19,MLE,0.007167
2013,ITA,AGE1-4,FMLE,0.000502
2000,AUS,AGELT1,MLE,0.005698
2013,PLW,AGE40-44,FMLE,0.010272
2013,EGY,AGE55-59,FMLE,0.044899
2013,IDN,AGE90-94,MLE,0.824379
1990,KGZ,AGELT1,FMLE,0.051998
2013,MDA,AGE90-94,FMLE,0.709276
2000,VEN,AGE70-74,MLE,0.168334
2013,ZAF,AGE1-4,FMLE,0.01079
2012,SVK,AGE25-29,FMLE,0.001622
1990,,AGE100PLUS,BTSX,1
2012,VEN,AGE5-9,FMLE,0.001076
2013,SYR,AGE40-44,FMLE,0.006837
2000,MEX,AGELT1,FMLE,0.0192
1990,PRY,AGE65-69,FMLE,0.068326
2012,MRT,AGE80-84,MLE,0.597303
2000,ERI,AGE100PLUS,FMLE,1
2013,PRY,AGE95-99,MLE,0.778977
2000,CHE,AGE15-19,FMLE,0.001161
2000,JOR,AGELT1,FMLE,0.022
1990,ZWE,AGE20-24,MLE,0.020262
1990,AGO,AGE10-14,FMLE,0.029
1990,IRQ,AGE15-19,FMLE,0.002805
2000,HRV,AGE15-19,MLE,0.004052
1990,BFA,AGE5-9,MLE,0.020747
2012,RWA,AGE85-89,MLE,0.643238
2000,,AGE65-69,MLE,0.187224
2013,DNK,AGE55-59,FMLE,0.024928
2013,COG,AGE60-64,MLE,0.106093
2013,EGY,AGE90-94,FMLE,0.721568
1990,MDV,AGELT1,FMLE,0.06223
1990,TON,AGE10-14,MLE,0.002733
1990,LKA,AGE70-74,FMLE,0.16424
1990,NGA,AGE10-14,FMLE,0.023976
2000,HRV,AGE85-89,MLE,0.632497
1990,TUR,AGE50-54,FMLE,0.027005
2013,BEN,AGE40-44,MLE,0.034555
2012,MNG,AGE10-14,MLE,0.002253
1990,LKA,AGE35-39,FMLE,0.009474
1990,FSM,AGE70-74,MLE,0.259204
1990,LTU,AGE35-39,FMLE,0.008
2013,KEN,AGE55-59,FMLE,0.051653
1990,AND,AGE65-69,FMLE,0.04833
1990,SEN,AGE55-59,FMLE,0.059
2000,GNQ,AGE100PLUS,MLE,1
2012,CRI,AGE80-84,MLE,0.319871
1990,GAB,AGE70-74,FMLE,0.206912
2013,FSM,AGE15-19,FMLE,0.004625
1990,LAO,AGE45-49,FMLE,0.046031
1990,TUV,AGE15-19,MLE,0.01015
2000,POL,AGE85-89,FMLE,0.528
1990,IRN,AGE10-14,FMLE,0.008892
2012,TUV,AGE60-64,MLE,0.150894
2012,IRN,AGE55-59,FMLE,0.029192
2013,GNQ,AGE50-54,FMLE,0.058528
2000,KNA,AGE80-84,MLE,0.480738
2013,BIH,AGE85-89,FMLE,0.497587
1990,BDI,AGE85-89,FMLE,0.6882
2012,SLV,AGE45-49,FMLE,0.019797
2013,SOM,AGE60-64,MLE,0.127065
1990,VNM,AGELT1,FMLE,0.0315
2000,ISR,AGE100PLUS,FMLE,1
1990,ESP,AGE90-94,FMLE,0.667234
1990,BEN,AGE10-14,FMLE,0.010036
2000,CRI,AGE50-54,FMLE,0.017487
2013,PHL,AGE1-4,FMLE,0.005555
2012,GNQ,AGE25-29,MLE,0.034189
2000,TUV,AGE30-34,FMLE,0.014427
2000,COG,AGE15-19,MLE,0.01667
2013,GRC,AGE55-59,MLE,0.035162
2013,,AGE90-94,MLE,0.647645
1990,GRD,AGE35-39,MLE,0.019711
2013,GTM,AGE90-94,MLE,0.683612
2000,AFG,AGE30-34,MLE,0.028572
1990,,AGE100PLUS,BTSX,1
2012,,AGE85-89,MLE,0.513241
1990,,AGE45-49,MLE,0.044038
2000,MOZ,AGE80-84,FMLE,0.565222
2012,GRC,AGE60-64,FMLE,0.023072
2012,RWA,AGE25-29,FMLE,0.015131
2013,SOM,AGE1-4,FMLE,0.059528
2012,THA,AGE25-29,MLE,0.009523
1990,KAZ,AGE50-54,MLE,0.081297
1990,CRI,AGE70-74,MLE,0.153696
2000,LCA,AGE25-29,FMLE,0.003078
2013,COL,AGE55-59,FMLE,0.023475
